SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-30-2018,Townhouse,79 Salice Way,CAMPBELL,CA,95008,761000,2,1.5,CAMPBELL,1151,1168,1975,1136,661,335,Sold,,,https://www.redfin.com/CA/Campbell/79-Salice-Way-95008/home/147372431,MLSListings,ML81725915,N,Y,37.2855998,-121.952306
PAST SALE,,Single Family Residential,4499 Madoc Way,San Jose,CA,95130,1760000,4,2.0,,1596,6029,1959,,1103,,,,,https://www.redfin.com/CA/San-Jose/4499-Madoc-Way-95130/home/887237,,,N,Y,37.2822725,-121.9814132
PAST SALE,June-22-2018,Single Family Residential,4523 Madoc Way,SAN JOSE,CA,95130,1460000,4,2.0,SAN JOSE,1602,6058,1959,1266,911,,Sold,,,https://www.redfin.com/CA/San-Jose/4523-Madoc-Way-95130/home/1765348,MLSListings,ML81707078,N,Y,37.2822019,-121.9818352
PAST SALE,April-28-2017,Single Family Residential,4434 Grimsby Dr,SAN JOSE,CA,95130,1510000,5,2.0,SAN JOSE,1867,6011,1962,1686,809,,Sold,,,https://www.redfin.com/CA/San-Jose/4434-Grimsby-Dr-95130/home/747043,MLSListings,ML81644499,N,Y,37.2802787,-121.9801685
PAST SALE,June-17-2019,Single Family Residential,4416 Grimsby Dr,SAN JOSE,CA,95130,1360000,3,2.0,SAN JOSE,1110,6142,1962,906,1225,,Sold,,,https://www.redfin.com/CA/San-Jose/4416-Grimsby-Dr-95130/home/812192,MLSListings,ML81748874,N,Y,37.2803347,-121.9798582
PAST SALE,December-7-2018,Single Family Residential,4467 Alex Dr,SAN JOSE,CA,95130,1450000,4,2.0,SAN JOSE,1538,6099,1962,1098,943,,Sold,,,https://www.redfin.com/CA/San-Jose/4467-Alex-Dr-95130/home/812196,MLSListings,ML81729677,N,Y,37.2799863,-121.9803914
PAST SALE,June-14-2017,Single Family Residential,4494 Norwich Way,SAN JOSE,CA,95130,1350000,3,2.0,SAN JOSE,1163,5973,1959,1639,1161,,Sold,,,https://www.redfin.com/CA/San-Jose/4494-Norwich-Way-95130/home/946194,MLSListings,ML81652510,N,Y,37.2825357,-121.9814132
PAST SALE,April-14-2020,Single Family Residential,4460 Norwich Way,SAN JOSE,CA,95130,1406000,3,2.0,SAN JOSE,1302,6036,1959,604,1080,,Sold,,,https://www.redfin.com/CA/San-Jose/4460-Norwich-Way-95130/home/813185,MLSListings,ML81785859,N,Y,37.2824839,-121.9808356
PAST SALE,April-19-2017,Single Family Residential,4475 Madoc Way,SAN JOSE,CA,95130,1180000,3,1.0,SAN JOSE,1036,5974,1959,1695,1139,,Sold,,,https://www.redfin.com/CA/San-Jose/4475-Madoc-Way-95130/home/813197,MLSListings,ML81643079,N,Y,37.2822667,-121.9810578
PAST SALE,October-5-2020,Single Family Residential,660 Harriet Ave,CAMPBELL,CA,95008,1500000,4,2.0,CAMPBELL,1536,6000,1962,430,977,,Sold,,,https://www.redfin.com/CA/Campbell/660-Harriet-Ave-95008/home/887251,MLSListings,ML81808143,N,Y,37.2763159,-121.9763485
PAST SALE,March-15-2019,Single Family Residential,640 Harriet Ave,CAMPBELL,CA,95008,1160000,3,2.0,CAMPBELL,1204,6000,1962,1000,963,,Sold,,,https://www.redfin.com/CA/Campbell/640-Harriet-Ave-95008/home/1066217,MLSListings,ML81737441,N,Y,37.2766421,-121.9763263
PAST SALE,July-7-2021,Single Family Residential,613 Ginden Dr,CAMPBELL,CA,95008,1770000,4,2.0,CAMPBELL,1322,5915,1961,155,1339,,Sold,,,https://www.redfin.com/CA/Campbell/613-Ginden-Dr-95008/home/813599,MLSListings,ML81847236,N,Y,37.2771095,-121.9754599
PAST SALE,July-20-2021,Single Family Residential,1253 Cobblestone Dr,CAMPBELL,CA,95008,1930000,4,2.5,CAMPBELL,2013,4572,1996,142,959,40,Sold,,,https://www.redfin.com/CA/Campbell/1253-Cobblestone-Dr-95008/home/1439724,MLSListings,ML81849404,N,Y,37.2748208,-121.9718834
PAST SALE,July-21-2021,Single Family Residential,766 Margaret Ln,CAMPBELL,CA,95008,1351800,2,2.0,CAMPBELL,1250,8311,1948,141,1081,,Sold,,,https://www.redfin.com/CA/Campbell/766-Margaret-Ln-95008/home/1282454,MLSListings,ML81845715,N,Y,37.2759536,-121.9716168
PAST SALE,June-30-2021,Single Family Residential,732 Margaret Ln,CAMPBELL,CA,95008,1999000,3,2.0,CAMPBELL,1725,8366,1948,162,1159,,Sold,,,https://www.redfin.com/CA/Campbell/732-Margaret-Ln-95008/home/1179274,MLSListings,ML81845686,N,Y,37.2762749,-121.9718612
PAST SALE,May-18-2020,Single Family Residential,1584 Summerfield Dr,CAMPBELL,CA,95008,2450000,4,3.5,CAMPBELL,3445,8024,1997,570,711,,Sold,,,https://www.redfin.com/CA/Campbell/1584-Summerfield-Dr-95008/home/792938,MLSListings,ML81789378,N,Y,37.2754495,-121.979103
PAST SALE,June-14-2021,Single Family Residential,4710 London Dr,CAMPBELL,CA,95008,1450000,3,1.0,CAMPBELL,1285,6283,1963,178,1128,,Sold,,,https://www.redfin.com/CA/CAMPBELL/4710-LONDON-DR-95008/home/848216,MLSListings,ML81840636,N,Y,37.270475,-121.983216
PAST SALE,November-15-2019,Single Family Residential,997 S San Tomas Aquino Rd,CAMPBELL,CA,95008,2050000,5,3.5,CAMPBELL,2570,8268,2019,755,798,,Sold,,,https://www.redfin.com/CA/Campbell/997-S-San-Tomas-Aquino-Rd-95008/home/145000294,MLSListings,ML81756435,N,Y,37.272591,-121.972073
PAST SALE,August-15-2019,Single Family Residential,1300 Westmont Ave,CAMPBELL,CA,95008,1355000,3,2.0,CAMPBELL,1449,9338,1930,847,935,,Sold,,,https://www.redfin.com/CA/Campbell/1300-Westmont-Ave-95008/home/611966,MLSListings,ML81755247,N,Y,37.2718687,-121.9726797
PAST SALE,May-23-2017,Single Family Residential,1389 Munro Ave,CAMPBELL,CA,95008,950000,2,1.0,CAMPBELL,1105,7380,1943,1661,860,,Sold,,,https://www.redfin.com/CA/Campbell/1389-Munro-Ave-95008/home/1234817,MLSListings,ML81641080,N,Y,37.2710258,-121.9744381
PAST SALE,June-27-2018,Single Family Residential,1286 Munro Ave,CAMPBELL,CA,95008,1720000,4,3.0,CAMPBELL,2108,8424,1940,1261,816,,Sold,,,https://www.redfin.com/CA/Campbell/1286-Munro-Ave-95008/home/814486,MLSListings,ML81703351,N,Y,37.2708243,-121.9724832
PAST SALE,March-7-2018,Single Family Residential,1147 S San Tomas Aquino Rd,CAMPBELL,CA,95008,1283860,4,1.5,CAMPBELL,1032,7950,1954,1373,1244,,Sold,,,https://www.redfin.com/CA/Campbell/1147-S-San-Tomas-Aquino-Rd-95008/home/1727030,MLSListings,ML81689329,N,Y,37.2703473,-121.9731941
PAST SALE,July-9-2021,Single Family Residential,1497 W Hacienda Ave,CAMPBELL,CA,95008,2160000,4,2.0,CAMPBELL,1661,10410,1952,153,1300,,Sold,,,https://www.redfin.com/CA/Campbell/1497-W-Hacienda-Ave-95008/home/812994,MLSListings,ML81847447,N,Y,37.269146,-121.9764374
PAST SALE,May-10-2021,Townhouse,717 Duncanville Ct,CAMPBELL,CA,95008,930000,2,2.5,CAMPBELL,1727,1080,1978,213,539,455,Sold,,,https://www.redfin.com/CA/Campbell/717-Duncanville-Ct-95008/home/827553,MLSListings,ML81830934,N,Y,37.285584,-121.937048
PAST SALE,July-8-2020,Single Family Residential,1384 Munro Ave,CAMPBELL,CA,95008,3100000,5,4.0,CAMPBELL,4106,12496,2019,519,755,,Sold,,,https://www.redfin.com/CA/Campbell/1384-Munro-Ave-95008/home/734051,MLSListings,ML81791024,N,Y,37.2706185,-121.9741049
PAST SALE,November-5-2019,Townhouse,14554 S Bascom Ave,LOS GATOS,CA,95032,850000,3,2.5,LOS GATOS,1318,550,1980,765,645,412,Sold,,,https://www.redfin.com/CA/CAMPBELL/14554-S-BASCOM-AVE-95008/home/1203934,MLSListings,ML81768885,N,Y,37.257193,-121.949741
PAST SALE,May-28-2021,Single Family Residential,1370 Juanita Way,CAMPBELL,CA,95008,2437000,3,2.0,CAMPBELL,1891,10541,2012,195,1289,,Sold,,,https://www.redfin.com/CA/Campbell/1370-Juanita-Way-95008/home/1014053,MLSListings,ML81839963,N,Y,37.2671082,-121.9748379
PAST SALE,February-17-2020,Single Family Residential,1148 Meadows Ct,CAMPBELL,CA,95008,2995000,5,4.0,CAMPBELL,3216,9416,2019,661,931,,Sold,,,https://www.redfin.com/CA/Campbell/1148-Meadows-Ct-95008/home/168892983,MLSListings,ML81773933,N,Y,37.269977,-121.9757223
