SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-26-2021,Townhouse,1597 Camden Village Cir,SAN JOSE,CA,95124,1050000,3,2.5,SAN JOSE,1539,1723,1982,286,682,260,Sold,,,https://www.redfin.com/CA/San-Jose/1597-Camden-Village-Cir-95124/home/1288750,MLSListings,ML81826453,N,Y,37.2333288,-121.9030469
PAST SALE,August-17-2021,Single Family Residential,5534 Yale Dr,SAN JOSE,CA,95118,1327500,4,2.0,SAN JOSE,1252,6842,1959,114,1060,,Sold,,,https://www.redfin.com/CA/San-Jose/5534-Yale-Dr-95118/home/614681,MLSListings,ML81853661,N,Y,37.2422126,-121.8946597
PAST SALE,August-10-2020,Single Family Residential,1594 Chambers Dr,SAN JOSE,CA,95118,1650000,4,2.5,SAN JOSE,1982,6825,1962,486,832,,Sold,,,https://www.redfin.com/CA/San-Jose/1594-Chambers-Dr-95118/home/1067340,MLSListings,ML81799593,N,Y,37.2661462,-121.9021733
PAST SALE,August-16-2021,Single Family Residential,5662 Croydon Ave,SAN JOSE,CA,95118,1650000,3,2.0,SAN JOSE,1854,6104,1960,115,890,,Sold,,,https://www.redfin.com/CA/San-Jose/5662-Croydon-Ave-95118/home/1442442,MLSListings,ML81852050,N,Y,37.2460143,-121.8831585
PAST SALE,August-14-2021,Single Family Residential,1537 Arbutus Dr,SAN JOSE,CA,95118,1450000,3,2.0,SAN JOSE,1372,6822,1958,117,1057,,Sold,,,https://www.redfin.com/CA/San-Jose/1537-Arbutus-Dr-95118/home/680246,MLSListings,ML81853170,N,Y,37.2438289,-121.8983054
PAST SALE,November-15-2021,Single Family Residential,1424 Santa Fe Dr,SAN JOSE,CA,95118,1375000,3,2.0,SAN JOSE,1232,7068,1963,24,1116,,Sold,,,https://www.redfin.com/CA/San-Jose/1424-Santa-Fe-Dr-95118/home/1247616,MLSListings,ML81866630,N,Y,37.2533403,-121.8903024
PAST SALE,October-27-2021,Single Family Residential,1393 Carrie Lee Way,SAN JOSE,CA,95118,1999999,5,3.0,SAN JOSE,2570,8498,1959,43,778,,Sold,,,https://www.redfin.com/CA/San-Jose/1393-Carrie-Lee-Way-95118/home/1675766,MLSListings,ML81864487,N,Y,37.2685349,-121.8863674
PAST SALE,,Single Family Residential,5090 El Roble Ct,San Jose,CA,95118,1540000,6,3.0,,2580,6242,1967,,597,,,,,https://www.redfin.com/CA/San-Jose/5090-El-Roble-Ct-95118/home/1718635,,,N,Y,37.2521535,-121.8935704
PAST SALE,August-4-2021,Townhouse,5172 Meridian Ave,SAN JOSE,CA,95118,1150000,3,2.5,SAN JOSE,1748,2504,1980,127,658,320,Sold,,,https://www.redfin.com/CA/San-Jose/5172-Meridian-Ave-95118/home/890506,MLSListings,ML81851480,N,Y,37.249857,-121.894294
PAST SALE,May-5-2017,Single Family Residential,5575 Dwight Ave,SAN JOSE,CA,95118,950000,4,2.0,SAN JOSE,1607,6000,1961,1679,591,,Sold,,,https://www.redfin.com/CA/San-Jose/5575-Dwight-Ave-95118/home/1569569,MLSListings,ML81650282,N,Y,37.2377081,-121.900395
PAST SALE,August-16-2017,Single Family Residential,1219 Willo Mar Dr,SAN JOSE,CA,95118,1000000,4,2.0,SAN JOSE,1449,5841,1956,1576,690,,Sold,,,https://www.redfin.com/CA/San-Jose/1219-Willo-Mar-Dr-95118/home/1252423,MLSListings,ML81667907,N,Y,37.2766424,-121.883166
PAST SALE,October-20-2021,Single Family Residential,1563 Tobias Dr,SAN JOSE,CA,95118,1521000,3,2.0,SAN JOSE,1280,6101,1961,50,1188,,Sold,,,https://www.redfin.com/CA/San-Jose/1563-Tobias-Dr-95118/home/1569678,MLSListings,ML81859847,N,Y,37.2466384,-121.8997281
PAST SALE,November-3-2017,Single Family Residential,5519 Dwight Ave,SAN JOSE,CA,95118,1250000,3,2.0,SAN JOSE,1211,6000,1961,1497,1032,,Sold,,,https://www.redfin.com/CA/San-Jose/5519-Dwight-Ave-95118/home/1122908,MLSListings,ML81677538,N,Y,37.2387743,-121.9011063
PAST SALE,May-30-2019,Single Family Residential,1507 Blossom Hill Rd,SAN JOSE,CA,95118,1170000,4,2.0,SAN JOSE,1412,6651,1960,924,829,,Sold,,,https://www.redfin.com/CA/San-Jose/1507-Blossom-Hill-Rd-95118/home/919190,MLSListings,ML81745496,N,Y,37.2399123,-121.8949265
PAST SALE,June-14-2019,Single Family Residential,1562 Kooser Rd,SAN JOSE,CA,95118,991000,3,2.0,SAN JOSE,1211,6009,1961,909,818,,Sold,,,https://www.redfin.com/CA/San-Jose/1562-Kooser-Rd-95118/home/918307,MLSListings,ML81743252,N,Y,37.2416713,-121.8997281
PAST SALE,October-17-2018,Single Family Residential,1558 Kooser Rd,SAN JOSE,CA,95118,1025000,3,2.0,SAN JOSE,1211,5977,1961,1149,846,,Sold,,,https://www.redfin.com/CA/San-Jose/1558-Kooser-Rd-95118/home/1196405,MLSListings,ML81720694,N,Y,37.2418532,-121.8993724
PAST SALE,March-26-2021,Single Family Residential,5578 Harvard Dr,SAN JOSE,CA,95118,1475000,4,2.0,SAN JOSE,1252,6446,1959,258,1178,,Sold,,,https://www.redfin.com/CA/San-Jose/5578-Harvard-Dr-95118/home/1503516,MLSListings,ML81830307,N,Y,37.2411675,-121.894882
PAST SALE,April-11-2018,Single Family Residential,5554 Harvard Dr,SAN JOSE,CA,95118,1308000,4,2.0,SAN JOSE,1252,6385,1959,1338,1045,,Sold,,,https://www.redfin.com/CA/San-Jose/5554-Harvard-Dr-95118/home/1052175,MLSListings,ML81695289,N,Y,37.2416253,-121.8952377
PAST SALE,February-20-2018,Single Family Residential,5522 Yale Dr,SAN JOSE,CA,95118,1350000,3,2.0,SAN JOSE,1185,6300,1958,1388,1139,,Sold,,,https://www.redfin.com/CA/San-Jose/5522-Yale-Dr-95118/home/919310,MLSListings,ML81689804,N,Y,37.2423984,-121.8947931
PAST SALE,July-10-2017,Single Family Residential,5509 Vassar Dr,SAN JOSE,CA,95118,1300000,3,2.0,SAN JOSE,1802,7350,1958,1613,721,,Sold,,,https://www.redfin.com/CA/San-Jose/5509-Vassar-Dr-95118/home/1700293,MLSListings,ML81654726,N,Y,37.2427273,-121.8946375
PAST SALE,July-2-2018,Single Family Residential,5561 Harvard Dr,SAN JOSE,CA,95118,1295000,3,2.0,SAN JOSE,1409,6698,1959,1256,919,,Sold,,,https://www.redfin.com/CA/San-Jose/5561-Harvard-Dr-95118/home/918467,MLSListings,ML81707984,N,Y,37.2412043,-121.8956378
PAST SALE,March-12-2021,Single Family Residential,1463 Blossom Hill Rd,SAN JOSE,CA,95118,1215000,3,2.0,SAN JOSE,1427,6573,1959,272,851,,Sold,,,https://www.redfin.com/CA/San-Jose/1463-Blossom-Hill-Rd-95118/home/680093,MLSListings,ML81826060,N,Y,37.2406556,-121.8933259
PAST SALE,,Single Family Residential,1479 Blossom Hill Rd,San Jose,CA,95118,675000,3,3.0,,1630,6767,1959,,414,,,,,https://www.redfin.com/CA/San-Jose/1479-Blossom-Hill-Rd-95118/home/1850989,,,N,Y,37.240487,-121.8936371
PAST SALE,October-19-2018,Single Family Residential,1455 Princeton Dr,SAN JOSE,CA,95118,1200000,4,2.0,SAN JOSE,1250,7245,1958,1147,960,,Sold,,,https://www.redfin.com/CA/San-Jose/1455-Princeton-Dr-95118/home/1796093,MLSListings,ML81724604,N,Y,37.2448054,-121.8920365
PAST SALE,June-30-2020,Single Family Residential,5605 Doorn Ln,SAN JOSE,CA,95118,1010000,3,1.5,SAN JOSE,1198,6995,1960,527,843,,Sold,,,https://www.redfin.com/CA/San-Jose/5605-Doorn-Ln-95118/home/918630,MLSListings,ML81786248,N,Y,37.2415863,-121.8903469
PAST SALE,,Single Family Residential,1419 Rhine Ln,San Jose,CA,95118,1325000,4,2.0,,1525,7200,1960,,869,,,,,https://www.redfin.com/CA/San-Jose/1419-Rhine-Ln-95118/home/1678382,,,N,Y,37.2407333,-121.8910583
PAST SALE,March-29-2018,Single Family Residential,5649 Holland Ln,SAN JOSE,CA,95118,1180000,4,2.0,SAN JOSE,1252,5961,1960,1351,942,,Sold,,,https://www.redfin.com/CA/San-Jose/5649-Holland-Ln-95118/home/918636,MLSListings,ML81692961,N,Y,37.2416404,-121.8894132
PAST SALE,September-2-2020,Single Family Residential,5665 Holland Ln,SAN JOSE,CA,95118,1090000,3,2.0,SAN JOSE,1189,5958,1960,463,917,,Sold,,,https://www.redfin.com/CA/San-Jose/5665-Holland-Ln-95118/home/918638,MLSListings,ML81803209,N,Y,37.241355,-121.8892353
PAST SALE,April-6-2017,Single Family Residential,1393 Antwerp Ln,SAN JOSE,CA,95118,1270000,4,3.0,SAN JOSE,2050,6365,1960,1708,620,,Sold,,,https://www.redfin.com/CA/San-Jose/1393-Antwerp-Ln-95118/home/919801,MLSListings,ML81640386,N,Y,37.2405153,-121.8899023
PAST SALE,August-11-2017,Single Family Residential,5690 Rotterdam Ln,SAN JOSE,CA,95118,1110000,3,2.0,SAN JOSE,1189,6000,1960,1581,934,,Sold,,,https://www.redfin.com/CA/San-Jose/5690-Rotterdam-Ln-95118/home/1241613,MLSListings,ML81668880,N,Y,37.2397077,-121.8894576
PAST SALE,April-2-2021,Single Family Residential,5607 Meridian Ave,SAN JOSE,CA,95118,1300000,3,2.0,SAN JOSE,1196,6886,1963,251,1087,,Sold,,,https://www.redfin.com/CA/San-Jose/5607-Meridian-Ave-95118/home/918599,MLSListings,ML81831196,N,Y,37.2427474,-121.8892353
PAST SALE,February-28-2017,Single Family Residential,5649 Meridian Ave,SAN JOSE,CA,95118,930000,3,2.0,SAN JOSE,1298,6000,1963,1745,716,,Sold,,,https://www.redfin.com/CA/San-Jose/5649-Meridian-Ave-95118/home/628997,MLSListings,ML81636966,N,Y,37.2420308,-121.8886128
PAST SALE,December-8-2017,Single Family Residential,1611 Princeton Dr,SAN JOSE,CA,95118,1080000,3,2.0,SAN JOSE,1211,6000,1961,1462,892,,Sold,,,https://www.redfin.com/CA/San-Jose/1611-Princeton-Dr-95118/home/758717,MLSListings,ML81685376,N,Y,37.2391874,-121.9018621
PAST SALE,April-9-2021,Single Family Residential,1593 Hillsdale Ave,SAN JOSE,CA,95118,1022375,4,1.0,SAN JOSE,1250,6200,1953,244,818,,Sold,,,https://www.redfin.com/CA/San-Jose/1593-Hillsdale-Ave-95118/home/1676363,MLSListings,ML81831466,N,Y,37.2689322,-121.90204
PAST SALE,January-6-2021,Single Family Residential,1595 Princeton Dr,SAN JOSE,CA,95118,1475000,4,3.0,SAN JOSE,1707,6105,1961,337,864,,Sold,,,https://www.redfin.com/CA/San-Jose/1595-Princeton-Dr-95118/home/1039306,MLSListings,ML81819380,N,Y,37.2397346,-121.9014175
PAST SALE,December-4-2020,Single Family Residential,1591 Princeton Dr,SAN JOSE,CA,95118,1330000,3,2.0,SAN JOSE,1566,6189,1961,370,849,,Sold,,,https://www.redfin.com/CA/San-Jose/1591-Princeton-Dr-95118/home/918393,MLSListings,ML81815842,N,Y,37.2398875,-121.9012842
PAST SALE,October-21-2019,Single Family Residential,1463 Luning Dr,SAN JOSE,CA,95118,1280000,4,2.0,SAN JOSE,1937,6071,1968,780,661,,Sold,,,https://www.redfin.com/CA/San-Jose/1463-Luning-Dr-95118/home/1700456,MLSListings,ML81768814,N,Y,37.2544876,-121.8935037
PAST SALE,August-22-2017,Townhouse,4922 Paseo Tranquillo,SAN JOSE,CA,95118,800000,3,2.0,SAN JOSE,1395,1464,1981,1570,573,272,Sold,,,https://www.redfin.com/CA/San-Jose/4922-Paseo-Tranquillo-95118/home/1479157,MLSListings,ML81671271,N,Y,37.252383,-121.904026
PAST SALE,October-29-2021,Single Family Residential,1347 Bryan Ave,SAN JOSE,CA,95118,1821600,4,2.5,SAN JOSE,1735,7191,1964,41,1050,,Sold,,,https://www.redfin.com/CA/San-Jose/1347-Bryan-Ave-95118/home/651963,MLSListings,ML81866373,N,Y,37.2670259,-121.8851891
PAST SALE,September-11-2017,Single Family Residential,1556 Princeton Dr,SAN JOSE,CA,95118,1173150,4,2.0,SAN JOSE,1392,6000,1961,1550,843,,Sold,,,https://www.redfin.com/CA/San-Jose/1556-Princeton-Dr-95118/home/1605653,MLSListings,ML81670582,N,Y,37.2414425,-121.8984833
PAST SALE,May-18-2017,Single Family Residential,5610 Seifert Ave,SAN JOSE,CA,95118,910000,4,2.0,SAN JOSE,1555,6441,1962,1666,585,,Sold,,,https://www.redfin.com/CA/San-Jose/5610-Seifert-Ave-95118/home/788069,MLSListings,ML81643391,N,Y,37.2461602,-121.8856338
PAST SALE,December-2-2020,Single Family Residential,5528 Dartmouth Dr,SAN JOSE,CA,95118,1235000,3,2.0,SAN JOSE,1568,5868,1958,372,788,,Sold,,,https://www.redfin.com/CA/San-Jose/5528-Dartmouth-Dr-95118/home/1598331,MLSListings,ML81817554,N,Y,37.2412767,-121.8972162
PAST SALE,September-24-2021,Single Family Residential,1424 Pinehurst Dr,SAN JOSE,CA,95118,1450000,3,2.0,SAN JOSE,1346,5980,1964,76,1077,,Sold,,,https://www.redfin.com/CA/San-Jose/1424-Pinehurst-Dr-95118/home/1367185,MLSListings,ML81849533,N,Y,37.2635556,-121.8892353
PAST SALE,April-19-2018,Single Family Residential,5618 Seifert Ave,SAN JOSE,CA,95118,1311000,3,2.0,SAN JOSE,1420,6646,1962,1330,923,,Sold,,,https://www.redfin.com/CA/San-Jose/5618-Seifert-Ave-95118/home/919018,MLSListings,ML81692867,N,Y,37.2460496,-121.8855004
PAST SALE,May-24-2018,Single Family Residential,5624 SEIFERT Ave,SAN JOSE,CA,95118,1339000,3,2.0,SAN JOSE,1425,6441,1960,1295,940,,Sold,,,https://www.redfin.com/CA/San-Jose/5624-Seifert-Ave-95118/home/1478778,MLSListings,ML81699295,N,Y,37.2459257,-121.8854114
PAST SALE,December-29-2016,Single Family Residential,5706 Seifert Ave,SAN JOSE,CA,95118,1045000,4,2.0,SAN JOSE,1555,6442,1960,1806,672,,Sold,,,https://www.redfin.com/CA/San-Jose/5706-Seifert-Ave-95118/home/1434946,MLSListings,ML81630594,N,Y,37.2444063,-121.8840778
PAST SALE,April-12-2021,Single Family Residential,5612 Coniston Way,SAN JOSE,CA,95118,1320000,3,2.0,SAN JOSE,1420,6060,1962,241,930,,Sold,,,https://www.redfin.com/CA/San-Jose/5612-Coniston-Way-95118/home/1781022,MLSListings,ML81831501,N,Y,37.246638,-121.8848556
PAST SALE,February-2-2021,Single Family Residential,1258 Ashcroft Ln,SAN JOSE,CA,95118,1350000,3,2.0,SAN JOSE,1430,6326,1961,310,944,,Sold,,,https://www.redfin.com/CA/San-Jose/1258-Ashcroft-Ln-95118/home/1687604,MLSListings,ML81825431,N,Y,37.2440146,-121.8828102
PAST SALE,October-21-2020,Single Family Residential,1255 Dorchester Ln,SAN JOSE,CA,95118,1280000,3,2.0,SAN JOSE,1420,6377,1961,414,901,,Sold,,,https://www.redfin.com/CA/San-Jose/1255-Dorchester-Ln-95118/home/1126661,MLSListings,ML81812846,N,Y,37.2435728,-121.8829659
PAST SALE,October-5-2017,Single Family Residential,1254 Dorchester Ln,SAN JOSE,CA,95118,1095200,4,2.0,SAN JOSE,1555,6300,1961,1526,704,,Sold,,,https://www.redfin.com/CA/San-Jose/1254-Dorchester-Ln-95118/home/1609349,MLSListings,ML81674950,N,Y,37.2432399,-121.8826324
PAST SALE,July-2-2020,Single Family Residential,5608 Croydon Ave,SAN JOSE,CA,95118,1160000,4,2.0,SAN JOSE,1555,6104,1962,525,746,,Sold,,,https://www.redfin.com/CA/San-Jose/5608-Croydon-Ave-95118/home/987376,MLSListings,ML81789596,N,Y,37.2470284,-121.8840553
PAST SALE,January-26-2018,Single Family Residential,5642 Croydon Ave,SAN JOSE,CA,95118,1280000,3,2.0,SAN JOSE,1204,6024,1960,1413,1063,,Sold,,,https://www.redfin.com/CA/San-Jose/5642-Croydon-Ave-95118/home/1442444,MLSListings,ML81688043,N,Y,37.2464235,-121.8834994
PAST SALE,September-27-2017,Townhouse,1317 Lyonsville Ln,SAN JOSE,CA,95118,685000,2,2.0,SAN JOSE,974,2025,1973,1534,703,387,Sold,,,https://www.redfin.com/CA/San-Jose/1317-Lyonsville-Ln-95118/home/1317589,MLSListings,ML81675201,N,Y,37.244309,-121.886491
PAST SALE,August-21-2020,Single Family Residential,5021 Lenelle Ct,SAN JOSE,CA,95118,1520000,5,3.0,SAN JOSE,2440,6735,1963,475,623,,Sold,,,https://www.redfin.com/CA/San-Jose/5021-Lenelle-Ct-95118/home/788130,MLSListings,ML81801462,N,Y,37.2486412,-121.9062856
PAST SALE,September-30-2019,Townhouse,5656 Bluegrass Ln,SAN JOSE,CA,95118,860000,4,2.5,SAN JOSE,1450,1676,1977,801,593,422,Sold,,,https://www.redfin.com/CA/San-Jose/5656-Bluegrass-Ln-95118/home/920947,MLSListings,ML81745841,N,Y,37.2454481,-121.8859084
PAST SALE,March-12-2018,Townhouse,5648 Bluegrass Ln,SAN JOSE,CA,95118,920000,3,2.0,SAN JOSE,1318,1896,1977,1368,698,422,Sold,,,https://www.redfin.com/CA/San-Jose/5648-Bluegrass-Ln-95118/home/601983,MLSListings,ML81692411,N,Y,37.245722,-121.885958
