SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-8-2021,Single Family Residential,3745 Caravella Dr,SAN JOSE,CA,95117,1925000,4,2.5,SAN JOSE,1937,5987,1973,1,994,,Sold,,,https://www.redfin.com/CA/San-Jose/3745-Caravella-Dr-95117/home/648595,MLSListings,ML81868722,N,Y,37.3021206,-121.9673515
PAST SALE,June-9-2020,Single Family Residential,3588 Amber Dr,SAN JOSE,CA,95117,1600000,5,3.0,SAN JOSE,2199,6465,1962,548,728,,Sold,,,https://www.redfin.com/CA/San-Jose/3588-Amber-Dr-95117/home/1658207,MLSListings,ML81791320,N,Y,37.3049192,-121.9631082
PAST SALE,July-6-2020,Single Family Residential,1052 Keltner Ave,SAN JOSE,CA,95117,1200000,3,2.0,SAN JOSE,1140,6930,1958,521,1053,,Sold,,,https://www.redfin.com/CA/San-Jose/1052-Keltner-Ave-95117/home/1578329,MLSListings,ML81792827,N,Y,37.3074534,-121.9675514
PAST SALE,September-10-2018,Single Family Residential,835 Coakley Dr,SAN JOSE,CA,95117,1225000,3,2.0,SAN JOSE,1298,5376,1972,1186,944,,Sold,,,https://www.redfin.com/CA/San-Jose/835-Coakley-Dr-95117/home/746377,MLSListings,ML81718278,N,Y,37.3124428,-121.9627083
PAST SALE,September-30-2020,Single Family Residential,1219 Phelps Ave,SAN JOSE,CA,95117,1560000,4,2.5,SAN JOSE,2532,6098,1980,435,616,,Sold,,,https://www.redfin.com/CA/San-Jose/1219-Phelps-Ave-95117/home/550365,MLSListings,ML81795586,N,Y,37.3030969,-121.9614197
PAST SALE,March-19-2019,Single Family Residential,952 Daffodil Way,SAN JOSE,CA,95117,1400000,3,2.0,SAN JOSE,1437,6099,1960,996,974,,Sold,,,https://www.redfin.com/CA/San-Jose/952-Daffodil-Way-95117/home/1725179,MLSListings,ML81737722,N,Y,37.309645,-121.9708837
PAST SALE,April-13-2017,Townhouse,3712 Joy Ln,SAN JOSE,CA,95117,1100000,4,3.0,SAN JOSE,2120,1742,2006,1701,519,250,Sold,,,https://www.redfin.com/CA/San-Jose/3712-Joy-Ln-95117/home/2122025,MLSListings,ML81641377,N,Y,37.321983,-121.966707
PAST SALE,March-10-2017,Single Family Residential,696 Cypress Ave,SAN JOSE,CA,95117,1195000,3,3.0,SAN JOSE,1909,8024,1955,1735,626,,Sold,,,https://www.redfin.com/CA/San-Jose/696-Cypress-Ave-95117/home/944846,MLSListings,ML81636534,N,Y,37.3141701,-121.9594646
PAST SALE,November-25-2020,Single Family Residential,3405 Chitgar Pl,SAN JOSE,CA,95117,1400000,3,2.5,SAN JOSE,2083,3790,2016,379,672,,Sold,,,https://www.redfin.com/CA/San-Jose/3405-Chitgar-Pl-95117/home/95957602,MLSListings,ML81817144,N,Y,37.3202869,-121.9588825
PAST SALE,July-24-2018,Single Family Residential,1451 Maria Way,SAN JOSE,CA,95117,1300000,4,2.0,SAN JOSE,1918,6003,1964,1234,678,,Sold,,,https://www.redfin.com/CA/San-Jose/1451-Maria-Way-95117/home/1120783,MLSListings,ML81711410,N,Y,37.2978449,-121.958887
PAST SALE,October-29-2020,Single Family Residential,1442 Maria Way,SAN JOSE,CA,95117,1260000,4,2.0,SAN JOSE,1490,5878,1960,406,846,,Sold,,,https://www.redfin.com/CA/San-Jose/1442-Maria-Way-95117/home/745515,MLSListings,ML81811712,N,Y,37.2979811,-121.9583093
PAST SALE,September-25-2019,Single Family Residential,1419 Antonio Ln,SAN JOSE,CA,95117,1185000,4,2.0,SAN JOSE,1490,6096,1960,806,795,,Sold,,,https://www.redfin.com/CA/San-Jose/1419-Antonio-Ln-95117/home/754192,MLSListings,ML81761628,N,Y,37.2984881,-121.9579983
PAST SALE,March-17-2017,Single Family Residential,1420 Antonio Ln,SAN JOSE,CA,95117,1040000,3,2.0,SAN JOSE,1243,6923,1961,1728,837,,Sold,,,https://www.redfin.com/CA/San-Jose/1420-Antonio-Ln-95117/home/567524,MLSListings,ML81639378,N,Y,37.2984738,-121.9574206
PAST SALE,April-5-2019,Townhouse,3145 Loma Verde Dr #15,SAN JOSE,CA,95117,790000,2,2.5,SAN JOSE,1306,1506,1976,979,605,330,Sold,,,https://www.redfin.com/CA/San-Jose/3145-Loma-Verde-Dr-95117/unit-15/home/597039,MLSListings,ML81739391,N,Y,37.2995458,-121.9516352
PAST SALE,September-25-2020,Townhouse,3115 Loma Verde Dr #30,SAN JOSE,CA,95117,640000,1,1.5,SAN JOSE,1086,1580,1976,440,589,350,Sold,,,https://www.redfin.com/CA/San-Jose/3115-Loma-Verde-Dr-95117/unit-30/home/1635368,MLSListings,ML81804524,N,Y,37.299302,-121.950922
PAST SALE,October-18-2019,Townhouse,3151 Loma Verde Dr #43,SAN JOSE,CA,95117,800000,3,2.5,SAN JOSE,1366,1569,1976,783,586,330,Sold,,,https://www.redfin.com/CA/San-Jose/3151-Loma-Verde-Dr-95117/unit-43/home/1087513,MLSListings,ML81765771,N,Y,37.299349,-121.951602
PAST SALE,February-7-2017,Townhouse,3139 Loma Verde Dr #36,SAN JOSE,CA,95117,670000,2,2.5,SAN JOSE,1306,1300,1976,1766,513,290,Sold,,,https://www.redfin.com/CA/San-Jose/3139-Loma-Verde-Dr-95117/unit-36/home/1430361,MLSListings,ML81635044,N,Y,37.2989852,-121.9511767
PAST SALE,May-7-2021,Townhouse,3133 Loma Verde Dr #39,SAN JOSE,CA,95117,935000,3,2.5,SAN JOSE,1366,1563,1976,216,684,350,Sold,,,https://www.redfin.com/CA/San-Jose/3133-Loma-Verde-Dr-95117/unit-39/home/1048246,MLSListings,ML81837877,N,Y,37.299352,-121.951255
PAST SALE,September-7-2018,Townhouse,3133 Loma Verde Dr #40,SAN JOSE,CA,95117,887000,2,2.5,SAN JOSE,1306,1506,1976,1189,679,310,Sold,,,https://www.redfin.com/CA/San-Jose/3133-Loma-Verde-Dr-95117/unit-40/home/925846,MLSListings,ML81716866,N,Y,37.2993518,-121.9513238
PAST SALE,,Townhouse,3133 Loma Verde Dr #42,San Jose,CA,95117,790000,3,2.5,,1366,1526,1976,,578,,,,,https://www.redfin.com/CA/San-Jose/3133-Loma-Verde-Dr-95117/unit-42/home/1699890,,,N,Y,37.2993495,-121.9514762
PAST SALE,May-31-2018,Townhouse,3127 Loma Verde Dr #22,SAN JOSE,CA,95117,910000,3,2.5,SAN JOSE,1366,1607,1976,1288,666,310,Sold,,,https://www.redfin.com/CA/San-Jose/3127-Loma-Verde-Dr-95117/unit-22/home/1154531,MLSListings,ML81702564,N,Y,37.299655,-121.95149
PAST SALE,February-25-2020,Townhouse,3157 Loma Verde Dr #52,SAN JOSE,CA,95117,840000,3,2.5,SAN JOSE,1366,1552,1976,653,615,350,Sold,,,https://www.redfin.com/CA/San-Jose/3157-Loma-Verde-Dr-95117/unit-52/home/1470924,MLSListings,ML81779050,N,Y,37.2990008,-121.9520921
PAST SALE,December-10-2019,Single Family Residential,425 Fenley Ave,SAN JOSE,CA,95117,1200000,3,1.0,SAN JOSE,1250,9660,1950,730,960,,Sold,,,https://www.redfin.com/CA/San-Jose/425-Fenley-Ave-95117/home/1687269,MLSListings,ML81774904,N,Y,37.3203239,-121.9566207
PAST SALE,,Single Family Residential,1452 Maria Way,San Jose,CA,95117,1550000,5,3.0,,1741,5386,1960,,890,,,,,https://www.redfin.com/CA/San-Jose/1452-Maria-Way-95117/home/1242941,,,N,Y,37.2978307,-121.9583093
PAST SALE,September-13-2021,Single Family Residential,766 Cypress Ave,SAN JOSE,CA,95117,1850000,3,2.0,SAN JOSE,1536,8584,1955,87,1204,,Sold,,,https://www.redfin.com/CA/San-Jose/766-Cypress-Ave-95117/home/824422,MLSListings,ML81855853,N,Y,37.3130803,-121.9594646
PAST SALE,June-21-2017,Single Family Residential,661 Fenley Ave,SAN JOSE,CA,95117,1200000,4,3.5,SAN JOSE,2413,8024,1954,1632,497,,Sold,,,https://www.redfin.com/CA/San-Jose/661-Fenley-Ave-95117/home/748344,MLSListings,ML81644685,N,Y,37.314757,-121.957014
PAST SALE,December-20-2019,Townhouse,3298 Payne Ave,SAN JOSE,CA,95117,1120000,3,2.5,SAN JOSE,1819,2761,2002,720,616,135,Sold,,,https://www.redfin.com/CA/San-Jose/3298-Payne-Ave-95117/home/1720141,MLSListings,ML81772436,N,Y,37.3013176,-121.9564319
PAST SALE,July-30-2021,Townhouse,1435 Woodgrove Sq,SAN JOSE,CA,95117,865000,2,1.0,SAN JOSE,968,1568,1972,132,894,300,Sold,,,https://www.redfin.com/CA/San-Jose/1435-Woodgrove-Sq-95117/home/1545293,MLSListings,ML81850037,N,Y,37.2987729,-121.9601756
PAST SALE,,Single Family Residential,790 Boynton Ave,San Jose,CA,95117,1185000,3,2.0,,1581,12108,1955,,750,,,,,https://www.redfin.com/CA/San-Jose/790-Boynton-Ave-95117/home/747855,,,N,Y,37.3129752,-121.9656853
PAST SALE,November-9-2018,Single Family Residential,963 Orchid Way,SAN JOSE,CA,95117,1600000,3,2.0,SAN JOSE,1523,6840,1961,1126,1051,,Sold,,,https://www.redfin.com/CA/San-Jose/963-Orchid-Way-95117/home/746587,MLSListings,ML81726301,N,Y,37.30926,-121.974268
PAST SALE,September-2-2021,Single Family Residential,3578 Sunnydale Ct,SAN JOSE,CA,95117,1900000,3,2.5,SAN JOSE,2045,6264,1980,98,929,,Sold,,,https://www.redfin.com/CA/San-Jose/3578-Sunnydale-Ct-95117/home/1061252,MLSListings,ML81854896,N,Y,37.3035578,-121.962886
PAST SALE,December-7-2020,Single Family Residential,3516 Appleton Dr,SAN JOSE,CA,95117,1672000,4,3.0,SAN JOSE,2053,6283,1960,367,814,,Sold,,,https://www.redfin.com/CA/San-Jose/3516-Appleton-Dr-95117/home/1791620,MLSListings,ML81817995,N,Y,37.3098429,-121.9604199
PAST SALE,September-9-2021,Single Family Residential,610 Bundy Ave,San Jose,CA,95117,1950000,3,3.0,W.San Jose,1806,8024,1954,91,1080,,Sold,,,https://www.redfin.com/CA/San-Jose/610-Bundy-Ave-95117/home/885767,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40961534,N,Y,37.3156921,-121.9584648
PAST SALE,September-2-2021,Single Family Residential,1201 Boynton Ave,SAN JOSE,CA,95117,1480000,4,2.5,SAN JOSE,1937,5836,1973,98,764,,Sold,,,https://www.redfin.com/CA/San-Jose/1201-Boynton-Ave-95117/home/1177700,MLSListings,ML81852810,N,Y,37.3034549,-121.9663518
PAST SALE,,Single Family Residential,3478 Speno Dr,San Jose,CA,95117,600000,4,2.0,,1654,6259,1961,,363,,,,,https://www.redfin.com/CA/San-Jose/3478-Speno-Dr-95117/home/1804425,,,N,Y,37.3020725,-121.9592647
PAST SALE,,Single Family Residential,374 S Henry Ave,San Jose,CA,95117,1000000,3,2.0,,1448,7112,1942,,691,,,,,https://www.redfin.com/CA/San-Jose/374-S-Henry-Ave-95117/home/711561,,,N,Y,37.3215165,-121.9551544
PAST SALE,September-16-2021,Single Family Residential,1108 Calboro Dr,SAN JOSE,CA,95117,2040000,3,2.5,SAN JOSE,2529,8138,1958,84,807,,Sold,,,https://www.redfin.com/CA/San-Jose/1108-Calboro-Dr-95117/home/1631093,MLSListings,ML81858651,N,Y,37.3064791,-121.9581093
PAST SALE,September-16-2021,Townhouse,1406 Cherrywood Sq,SAN JOSE,CA,95117,892000,2,1.0,SAN JOSE,968,1568,1972,84,921,287,Sold,,,https://www.redfin.com/CA/San-Jose/1406-Cherrywood-Sq-95117/home/597031,MLSListings,ML81859675,N,Y,37.299368,-121.959818
PAST SALE,,Single Family Residential,351 Spar Ave,San Jose,CA,95117,1800000,4,4.0,,2036,9529,1954,,884,,,,,https://www.redfin.com/CA/San-Jose/351-Spar-Ave-95117/home/750286,,,N,Y,37.3217067,-121.9517105
PAST SALE,July-2-2020,Single Family Residential,1072 Welch Ave,SAN JOSE,CA,95117,1140000,3,2.0,SAN JOSE,1140,6000,1958,525,1000,,Sold,,,https://www.redfin.com/CA/San-Jose/1072-Welch-Ave-95117/home/745875,MLSListings,ML81797135,N,Y,37.3070067,-121.9666628
PAST SALE,October-20-2021,Single Family Residential,566 Inez Way,SAN JOSE,CA,95117,1150000,3,2.0,SAN JOSE,1362,5911,1965,50,844,,Sold,,,https://www.redfin.com/CA/San-Jose/566-Inez-Way-95117/home/750768,MLSListings,ML81859167,N,Y,37.3168351,-121.9569762
PAST SALE,November-3-2021,Townhouse,3663 Cabernet Vineyards Cir,SAN JOSE,CA,95117,1070000,2,2.5,SAN JOSE,1496,1109,1990,36,715,339,Sold,,,https://www.redfin.com/CA/San-Jose/3663-Cabernet-Vineyards-Cir-95117/home/1249520,MLSListings,ML81861617,N,Y,37.3099083,-121.9649188
PAST SALE,September-27-2021,Single Family Residential,1254 Topaz Ave,San Jose,CA,95117,1630000,4,2.0,W.San Jose,1556,6100,1960,73,1048,,Sold,,,https://www.redfin.com/CA/San-Jose/1254-Topaz-Ave-95117/home/1283889,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40958935,N,Y,37.302279,-121.969573
PAST SALE,March-29-2019,Single Family Residential,3338 Pearltone Dr,SAN JOSE,CA,95117,1640000,5,2.5,SAN JOSE,2652,8475,1969,986,618,,Sold,,,https://www.redfin.com/CA/San-Jose/3338-Pearltone-Dr-95117/home/1475099,MLSListings,ML81740374,N,Y,37.303933,-121.9562653
PAST SALE,May-4-2019,Single Family Residential,3384 Pearltone Dr,SAN JOSE,CA,95117,1588500,3,2.5,SAN JOSE,1920,8847,1963,950,827,,Sold,,,https://www.redfin.com/CA/San-Jose/3384-Pearltone-Dr-95117/home/838164,MLSListings,ML81744754,N,Y,37.3036924,-121.9570651
PAST SALE,September-10-2018,Single Family Residential,3313 Valley Square Ln,SAN JOSE,CA,95117,1390000,3,2.0,SAN JOSE,1504,6641,1965,1186,924,,Sold,,,https://www.redfin.com/CA/San-Jose/3313-Valley-Square-Ln-95117/home/1614530,MLSListings,ML81715774,N,Y,37.3028359,-121.9559764
PAST SALE,November-7-2018,Single Family Residential,1232 Runnymede Dr,SAN JOSE,CA,95117,1300000,3,2.0,SAN JOSE,1504,6975,1965,1128,864,,Sold,,,https://www.redfin.com/CA/San-Jose/1232-Runnymede-Dr-95117/home/746219,MLSListings,ML81719621,N,Y,37.3028848,-121.9573762
PAST SALE,September-20-2019,Single Family Residential,3392 Yuba Ave,SAN JOSE,CA,95117,1400000,3,2.0,SAN JOSE,1504,6786,1966,811,931,,Sold,,,https://www.redfin.com/CA/San-Jose/3392-Yuba-Ave-95117/home/1502939,MLSListings,ML81763937,N,Y,37.3028643,-121.9571318
PAST SALE,August-17-2018,Single Family Residential,1184 Runnymede Dr,SAN JOSE,CA,95117,1630000,3,2.5,SAN JOSE,1805,8902,1963,1210,903,,Sold,,,https://www.redfin.com/CA/San-Jose/1184-Runnymede-Dr-95117/home/1643373,MLSListings,ML81711054,N,Y,37.3043021,-121.9572873
PAST SALE,September-18-2020,Single Family Residential,1165 Cardiff Ct,SAN JOSE,CA,95117,2450000,3,3.0,SAN JOSE,2870,14352,1960,447,854,,Sold,,,https://www.redfin.com/CA/San-Jose/1165-Cardiff-Ct-95117/home/1330862,MLSListings,ML81804257,N,Y,37.3048237,-121.9568651
PAST SALE,December-9-2020,Single Family Residential,1265 Eden Ave,SAN JOSE,CA,95117,1636168,3,2.0,SAN JOSE,1600,8351,1974,365,1023,,Sold,,,https://www.redfin.com/CA/San-Jose/1265-Eden-Ave-95117/home/1549604,MLSListings,ML81816768,N,Y,37.3022545,-121.95491
PAST SALE,April-5-2019,Single Family Residential,1244 Canary Ln,SAN JOSE,CA,95117,1520000,5,3.0,SAN JOSE,2230,8646,1961,979,682,,Sold,,,https://www.redfin.com/CA/San-Jose/1244-Canary-Ln-95117/home/1425452,MLSListings,ML81739493,N,Y,37.302392,-121.9582649
PAST SALE,August-21-2018,Single Family Residential,3577 Sunnymead Ct,SAN JOSE,CA,95117,1750000,4,2.5,SAN JOSE,2532,6255,1980,1206,691,,Sold,,,https://www.redfin.com/CA/San-Jose/3577-Sunnymead-Ct-95117/home/746910,MLSListings,ML81713286,N,Y,37.3019538,-121.9629082
PAST SALE,November-12-2020,Single Family Residential,3873 Woodcreek Ln,SAN JOSE,CA,95117,1740000,4,2.0,SAN JOSE,1794,9785,1973,392,970,,Sold,,,https://www.redfin.com/CA/San-Jose/3873-Woodcreek-Ln-95117/home/1534318,MLSListings,ML81818075,N,Y,37.3041778,-121.9691954
PAST SALE,April-12-2017,Single Family Residential,3836 Rhoda Dr,SAN JOSE,CA,95117,1298500,5,3.0,SAN JOSE,2376,6200,1973,1702,547,,Sold,,,https://www.redfin.com/CA/San-Jose/3836-Rhoda-Dr-95117/home/1213139,MLSListings,ML81641026,N,Y,37.3045395,-121.9686178
PAST SALE,March-29-2019,Single Family Residential,3567 Sunnydale Ct,SAN JOSE,CA,95117,1630000,4,2.5,SAN JOSE,2254,7200,1980,986,723,,Sold,,,https://www.redfin.com/CA/San-Jose/3567-Sunnydale-Ct-95117/home/1499316,MLSListings,ML81741191,N,Y,37.3039717,-121.9621973
PAST SALE,March-29-2018,Single Family Residential,3566 Sunnydale Ct,SAN JOSE,CA,95117,1900000,3,2.5,SAN JOSE,2045,7533,1980,1351,929,,Sold,,,https://www.redfin.com/CA/San-Jose/3566-Sunnydale-Ct-95117/home/746902,MLSListings,ML81692706,N,Y,37.3035691,-121.9622862
PAST SALE,February-7-2020,Single Family Residential,3740 Rhoda Dr,SAN JOSE,CA,95117,1385000,5,2.5,SAN JOSE,2376,6219,1973,671,583,,Sold,,,https://www.redfin.com/CA/San-Jose/3740-Rhoda-Dr-95117/home/1312748,MLSListings,ML81770608,N,Y,37.3045589,-121.9669294
PAST SALE,June-22-2017,Single Family Residential,3780 WOODCREEK Ln,SAN JOSE,CA,95117,1338888,5,2.5,SAN JOSE,2376,6000,1973,1631,564,,Sold,,,https://www.redfin.com/CA/San-Jose/3780-Woodcreek-Ln-95117/home/800343,MLSListings,ML81651156,N,Y,37.3038565,-121.9676403
PAST SALE,March-24-2020,Single Family Residential,3760 Woodleaf Ct,San Jose,CA,95117,1620000,4,2.5,W.San Jose,1937,6240,1973,625,836,,Sold,,,https://www.redfin.com/CA/San-Jose/3760-Woodleaf-Ct-95117/home/1470784,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895806,N,Y,37.3031729,-121.9673515
PAST SALE,December-28-2016,Single Family Residential,3761 Caravella Dr,SAN JOSE,CA,95117,1220000,5,2.5,SAN JOSE,2376,5998,1973,1807,513,,Sold,,,https://www.redfin.com/CA/San-Jose/3761-Caravella-Dr-95117/home/1437735,MLSListings,ML81628991,N,Y,37.3021494,-121.967818
PAST SALE,April-13-2018,Single Family Residential,3949 Teale Ave,SAN JOSE,CA,95117,1530000,4,2.0,SAN JOSE,1493,6583,1963,1336,1025,,Sold,,,https://www.redfin.com/CA/San-Jose/3949-Teale-Ave-95117/home/747141,MLSListings,ML81694515,N,Y,37.3024614,-121.9705283
PAST SALE,August-12-2019,Single Family Residential,3758 Caravella Dr,SAN JOSE,CA,95117,1380000,4,2.5,SAN JOSE,1937,6730,1973,850,712,,Sold,,,https://www.redfin.com/CA/San-Jose/3758-Caravella-Dr-95117/home/746984,MLSListings,ML81750289,N,Y,37.3017251,-121.9677292
PAST SALE,,Single Family Residential,3750 Caravella Dr,San Jose,CA,95117,1485000,4,2.0,,1794,6435,1973,,828,,,,,https://www.redfin.com/CA/San-Jose/3750-Caravella-Dr-95117/home/748407,,,N,Y,37.3017034,-121.9675514
PAST SALE,December-18-2019,Single Family Residential,3849 Payne Ave,SAN JOSE,CA,95117,1340000,4,2.5,SAN JOSE,2020,7236,1976,722,663,,Sold,,,https://www.redfin.com/CA/San-Jose/3849-Payne-Ave-95117/home/748431,MLSListings,ML81748415,N,Y,37.3013654,-121.9688621
PAST SALE,November-28-2017,Single Family Residential,3969 Freed Ave,SAN JOSE,CA,95117,1508000,4,2.0,SAN JOSE,1769,6545,1963,1472,852,,Sold,,,https://www.redfin.com/CA/San-Jose/3969-Freed-Ave-95117/home/1182362,MLSListings,ML81683527,N,Y,37.3020571,-121.9713725
PAST SALE,March-15-2019,Single Family Residential,4079 Freed Ave,SAN JOSE,CA,95117,1550000,4,2.5,SAN JOSE,2134,7424,1963,1000,726,,Sold,,,https://www.redfin.com/CA/San-Jose/4079-Freed-Ave-95117/home/1306456,MLSListings,ML81735393,N,Y,37.3020734,-121.9738161
PAST SALE,February-5-2019,Single Family Residential,1276 Rosalia Ave,SAN JOSE,CA,95117,1488000,3,2.0,SAN JOSE,1425,7410,1963,1038,1044,,Sold,,,https://www.redfin.com/CA/San-Jose/1276-Rosalia-Ave-95117/home/747157,MLSListings,ML81734205,N,Y,37.301662,-121.9743714
PAST SALE,April-22-2020,Single Family Residential,4080 Williams Rd,SAN JOSE,CA,95117,1300000,3,2.0,SAN JOSE,1232,9261,1950,596,1055,,Sold,,,https://www.redfin.com/CA/San-Jose/4080-Williams-Rd-95117/home/1064140,MLSListings,ML81790010,N,Y,37.3079537,-121.9741937
PAST SALE,,Single Family Residential,4070 Williams Rd,San Jose,CA,95117,1250000,3,2.0,,1547,7877,1940,,808,,,,,https://www.redfin.com/CA/San-Jose/4070-Williams-Rd-95117/home/749161,,,N,Y,37.3079575,-121.9739938
PAST SALE,February-9-2017,Single Family Residential,3935 Will Rogers Dr,SAN JOSE,CA,95117,978000,3,2.5,SAN JOSE,1986,3520,1990,1764,492,,Sold,,,https://www.redfin.com/CA/San-Jose/3935-Will-Rogers-Dr-95117/home/745841,MLSListings,ML81634331,N,Y,37.307566,-121.970013
PAST SALE,May-5-2020,Single Family Residential,1061 Keltner Ave,SAN JOSE,CA,95117,1780000,4,3.5,SAN JOSE,2139,6211,1958,583,832,,Sold,,,https://www.redfin.com/CA/San-Jose/1061-Keltner-Ave-95117/home/1149679,MLSListings,ML81785169,N,Y,37.307242,-121.968129
PAST SALE,October-23-2019,Single Family Residential,1111 BOYNTON Ave,SAN JOSE,CA,95117,1070000,3,2.0,SAN JOSE,1140,6084,1958,778,939,,Sold,,,https://www.redfin.com/CA/San-Jose/1111-Boynton-Ave-95117/home/1515493,MLSListings,ML81763135,N,Y,37.3060225,-121.966374
PAST SALE,November-1-2019,Single Family Residential,3738 Williams Rd,SAN JOSE,CA,95117,1070000,4,2.0,SAN JOSE,1236,8543,1958,769,866,,Sold,,,https://www.redfin.com/CA/San-Jose/3738-Williams-Rd-95117/home/1687109,MLSListings,ML81768154,N,Y,37.3081972,-121.9666406
PAST SALE,March-12-2021,Single Family Residential,3749 Hayden Dr,SAN JOSE,CA,95117,1310000,4,2.0,SAN JOSE,1236,7586,1958,272,1060,,Sold,,,https://www.redfin.com/CA/San-Jose/3749-Hayden-Dr-95117/home/1257768,MLSListings,ML81829123,N,Y,37.3079036,-121.9669294
PAST SALE,November-21-2018,Single Family Residential,1113 Andrea Dr,SAN JOSE,CA,95117,1510000,4,2.5,SAN JOSE,2291,6600,1964,1114,659,,Sold,,,https://www.redfin.com/CA/San-Jose/1113-Andrea-Dr-95117/home/882419,MLSListings,ML81724983,N,Y,37.3063899,-121.9628416
