SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-20-2018,Single Family Residential,196 N Murphy Ave,SUNNYVALE,CA,94086,1400000,2,1.0,SUNNYVALE,1034,5000,1941,1115,1354,,Sold,,,https://www.redfin.com/CA/Sunnyvale/196-N-Murphy-Ave-94086/home/723623,MLSListings,ML81726456,N,Y,37.3809703,-122.0285388
PAST SALE,October-14-2020,Single Family Residential,1035 W Mc Kinley Ave,SUNNYVALE,CA,94086,1752000,3,2.0,SUNNYVALE,1118,5200,1953,421,1567,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1035-W-McKinley-Ave-94086/home/1717227,MLSListings,ML81808052,N,Y,37.3775515,-122.0479428
PAST SALE,November-6-2020,Single Family Residential,1075 W Washington Ave,SUNNYVALE,CA,94086,1825000,4,2.5,SUNNYVALE,2128,6298,1965,398,858,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1075-W-Washington-Ave-94086/home/821184,MLSListings,ML81805762,N,Y,37.3797063,-122.0483868
PAST SALE,,Single Family Residential,1524 Hollenbeck Ave,Sunnyvale,CA,94087,2300000,4,2.0,,1837,7997,1965,,1252,,,,,https://www.redfin.com/CA/Sunnyvale/1524-Hollenbeck-Ave-94087/home/771854,,,N,Y,37.344131,-122.0412828
PAST SALE,,Single Family Residential,1438 S Mary Ave,Sunnyvale,CA,94087,2118000,5,6.0,,2900,8105,1961,,730,,,,,https://www.redfin.com/CA/Sunnyvale/1438-S-Mary-Ave-94087/home/1725869,,,N,Y,37.3466791,-122.0496299
PAST SALE,,Condo/Co-op,1050 Chula Vista Ter,Sunnyvale,CA,94086,1076000,2,2.0,,1168,,1985,,921,,,,,https://www.redfin.com/CA/Sunnyvale/1050-Chula-Vista-Ter-94086/home/1459393,,,N,Y,37.385999,-122.045227
PAST SALE,December-8-2020,Single Family Residential,135 Carson Ct,SUNNYVALE,CA,94086,1755000,3,2.5,SUNNYVALE,2142,3365,1979,366,819,,Sold,,,https://www.redfin.com/CA/Sunnyvale/135-Carson-Ct-94086/home/1439402,MLSListings,ML81807130,N,Y,37.3808778,-122.046744
PAST SALE,November-18-2020,Single Family Residential,567 Chiloquin Ct,SUNNYVALE,CA,94087,2580000,4,2.0,SUNNYVALE,2107,8529,1966,386,1224,,Sold,,,https://www.redfin.com/CA/Sunnyvale/567-Chiloquin-Ct-94087/home/1227164,MLSListings,ML81816005,N,Y,37.3461869,-122.0360877
PAST SALE,October-28-2019,Townhouse,1006 Chula Vista Ter,SUNNYVALE,CA,94086,1110000,2,2.5,SUNNYVALE,1293,1103,1985,773,858,395,Sold,,,https://www.redfin.com/CA/Sunnyvale/1006-Chula-Vista-Ter-94086/home/627421,MLSListings,ML81769026,N,Y,37.3858699,-122.044569
PAST SALE,April-7-2021,Townhouse,1002 Chula Vista Ter,SUNNYVALE,CA,94086,1080000,2,2.5,SUNNYVALE,1293,1102,1985,246,835,415,Sold,,,https://www.redfin.com/CA/Sunnyvale/1002-Chula-Vista-Ter-94086/home/628251,MLSListings,ML81815369,N,Y,37.3858284,-122.0443908
PAST SALE,June-19-2018,Single Family Residential,590 Chiloquin Ct,SUNNYVALE,CA,94087,2298000,4,3.0,SUNNYVALE,2237,8325,1965,1269,1027,,Sold,,,https://www.redfin.com/CA/Sunnyvale/590-Chiloquin-Ct-94087/home/773338,MLSListings,ML81703528,N,Y,37.3459738,-122.0367315
PAST SALE,December-10-2018,Single Family Residential,1501 Kingsgate Dr,SUNNYVALE,CA,94087,2100000,4,2.0,SUNNYVALE,1768,8720,1958,1095,1188,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1501-Kingsgate-Dr-94087/home/769637,MLSListings,ML81729974,N,Y,37.3446412,-122.048298
PAST SALE,October-30-2020,Single Family Residential,1312 Los Arboles Ave,SUNNYVALE,CA,94087,2720000,4,3.0,SUNNYVALE,2809,10094,1950,405,968,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1312-Los-Arboles-Ave-94087/home/1056198,MLSListings,ML81812128,N,Y,37.351664,-122.0362875
PAST SALE,March-4-2019,Single Family Residential,639 Bend Dr,SUNNYVALE,CA,94087,1800000,4,3.0,SUNNYVALE,1675,9975,1962,1011,1075,,Sold,,,https://www.redfin.com/CA/Sunnyvale/639-Bend-Dr-94087/home/995954,MLSListings,ML81735456,N,Y,37.3508854,-122.0395511
PAST SALE,June-12-2019,Single Family Residential,654 Bonanza Ct,SUNNYVALE,CA,94087,2230000,4,3.0,SUNNYVALE,1675,8468,1962,911,1331,,Sold,,,https://www.redfin.com/CA/Sunnyvale/654-Bonanza-Ct-94087/home/582261,MLSListings,ML81751642,N,Y,37.3489308,-122.0403059
PAST SALE,July-20-2018,Townhouse,1032 Chula Vista Ter,SUNNYVALE,CA,94086,1150000,2,2.5,SUNNYVALE,1189,763,1986,1238,967,380,Sold,,,https://www.redfin.com/CA/Sunnyvale/1032-Chula-Vista-Ter-94086/home/1070675,MLSListings,ML81709999,N,Y,37.386111,-122.044879
PAST SALE,March-14-2019,Townhouse,1036 Chula Vista Ter,SUNNYVALE,CA,94086,1120000,2,2.5,SUNNYVALE,1293,935,1985,1001,866,395,Sold,,,https://www.redfin.com/CA/Sunnyvale/1036-Chula-Vista-Ter-94086/home/1487492,MLSListings,ML81738011,N,Y,37.38615,-122.045039
PAST SALE,August-1-2017,Townhouse,588 De Guigne Dr #200,SUNNYVALE,CA,94085,1102000,2,2.5,SUNNYVALE,1239,1119,2011,1591,889,325,Sold,,,https://www.redfin.com/CA/Sunnyvale/588-De-Guigne-Dr-94085/unit-200/home/40031287,MLSListings,ML81655245,N,Y,37.3877594,-122.0036682
PAST SALE,September-22-2017,Townhouse,1007 Chula Vista Ter,SUNNYVALE,CA,94086,1000888,2,2.5,SUNNYVALE,1293,1056,1985,1539,774,380,Sold,,,https://www.redfin.com/CA/Sunnyvale/1007-Chula-Vista-Ter-94086/home/1772373,MLSListings,ML81673722,N,Y,37.386261,-122.044437
PAST SALE,September-28-2018,Townhouse,1003 Chula Vista Ter,SUNNYVALE,CA,94086,1280000,2,2.5,SUNNYVALE,1293,935,1985,1168,990,380,Sold,,,https://www.redfin.com/CA/Sunnyvale/1003-Chula-Vista-Ter-94086/home/628241,MLSListings,ML81721255,N,Y,37.386229,-122.044272
PAST SALE,December-9-2019,Single Family Residential,689 Endicott Dr,SUNNYVALE,CA,94087,2200000,5,3.5,SUNNYVALE,2552,12292,1963,731,862,,Sold,,,https://www.redfin.com/CA/Sunnyvale/689-Endicott-Dr-94087/home/1613818,MLSListings,ML81773386,N,Y,37.3446699,-122.0406168
PAST SALE,July-6-2018,Single Family Residential,854 Corvallis Dr,SUNNYVALE,CA,94087,2500000,4,2.0,SUNNYVALE,1921,8155,1961,1252,1301,,Sold,,,https://www.redfin.com/CA/Sunnyvale/854-Corvallis-Dr-94087/home/769628,MLSListings,ML81708556,N,Y,37.3453639,-122.0484534
PAST SALE,,Single Family Residential,1020 Ingram Ct,Sunnyvale,CA,94087,1930000,3,2.0,,1356,7344,1961,,1423,,,,,https://www.redfin.com/CA/Sunnyvale/1020-Ingram-Ct-94087/home/1151456,,,N,Y,37.363985,-122.051983
PAST SALE,January-18-2019,Townhouse,1017 Chula Vista Ter,SUNNYVALE,CA,94086,1150000,2,2.5,SUNNYVALE,1189,752,1986,1056,967,380,Sold,,,https://www.redfin.com/CA/Sunnyvale/1017-Chula-Vista-Ter-94086/home/627413,MLSListings,ML81732830,N,Y,37.386416,-122.044345
PAST SALE,January-12-2018,Single Family Residential,1549 Norland Dr,SUNNYVALE,CA,94087,2450000,5,3.5,SUNNYVALE,2300,5499,2017,1427,1065,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1549-Norland-Dr-94087/home/143043678,MLSListings,ML81685165,N,Y,37.3431578,-122.0407028
PAST SALE,May-31-2018,Single Family Residential,221 Lanitos Ave,SUNNYVALE,CA,94086,2000000,3,2.0,SUNNYVALE,1681,5820,1964,1288,1190,,Sold,,,https://www.redfin.com/CA/Sunnyvale/221-Lanitos-Ave-94086/home/627112,MLSListings,ML81701333,N,Y,37.3796147,-122.0510507
PAST SALE,February-28-2018,Single Family Residential,279 Gabilan Ave,SUNNYVALE,CA,94086,2335000,4,3.0,SUNNYVALE,2098,6243,1963,1380,1113,,Sold,,,https://www.redfin.com/CA/Sunnyvale/279-Gabilan-Ave-94086/home/1272797,MLSListings,ML81689255,N,Y,37.3786069,-122.0514058
PAST SALE,March-5-2019,Single Family Residential,1528 Orillia Ct,SUNNYVALE,CA,94087,2508000,5,3.0,SUNNYVALE,2389,8030,1965,1010,1050,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1528-Orillia-Ct-94087/home/771846,MLSListings,ML81738773,N,Y,37.3440824,-122.0393291
PAST SALE,April-6-2020,Single Family Residential,1413 Knowlton Dr,SUNNYVALE,CA,94087,2050000,4,2.0,SUNNYVALE,1768,7975,1961,612,1160,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1413-Knowlton-Dr-94087/home/1438530,MLSListings,ML81785227,N,Y,37.3474996,-122.0492748
PAST SALE,August-4-2017,Townhouse,1317 Victoria Ter,SUNNYVALE,CA,94087,1080000,2,2.5,SUNNYVALE,1548,3049,1987,1588,698,285,Sold,,,https://www.redfin.com/CA/Sunnyvale/1317-Victoria-Ter-94087/home/1580628,MLSListings,ML81667810,N,Y,37.351361,-122.034242
PAST SALE,December-6-2018,Single Family Residential,267 Gabilan Ave,SUNNYVALE,CA,94086,1950000,3,2.0,SUNNYVALE,1682,6240,1961,1099,1159,,Sold,,,https://www.redfin.com/CA/Sunnyvale/267-Gabilan-Ave-94086/home/626587,MLSListings,ML81729467,N,Y,37.3786751,-122.0517388
PAST SALE,February-10-2017,Single Family Residential,1112 W Iowa Ave,SUNNYVALE,CA,94086,1618000,3,2.0,SUNNYVALE,1571,5700,1957,1763,1030,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1112-W-Iowa-Ave-94086/home/625085,MLSListings,ML81634727,N,Y,37.3763259,-122.0516278
PAST SALE,June-17-2019,Townhouse,130 Lemmon Ter,SUNNYVALE,CA,94086,1463000,3,3.5,SUNNYVALE,1734,756,2017,906,844,310,Sold,,,https://www.redfin.com/CA/Sunnyvale/130-Lemmon-Ter-94086/home/143043220,MLSListings,ML81749375,N,Y,37.372814,-122.0153622
PAST SALE,May-2-2018,Single Family Residential,229 Carbonera Ave,SUNNYVALE,CA,94086,1910000,3,2.0,SUNNYVALE,1454,5995,1961,1317,1314,,Sold,,,https://www.redfin.com/CA/Sunnyvale/229-Carbonera-Ave-94086/home/1044549,MLSListings,ML81698851,N,Y,37.3799116,-122.0536701
PAST SALE,July-2-2020,Single Family Residential,805 S Knickerbocker Dr,SUNNYVALE,CA,94087,1735000,3,2.0,SUNNYVALE,1120,5145,1955,525,1549,,Sold,,,https://www.redfin.com/CA/Sunnyvale/805-S-Knickerbocker-Dr-94087/home/651342,MLSListings,ML81794184,N,Y,37.370317367,-122.0606905
PAST SALE,May-5-2021,Single Family Residential,1127 W Iowa Ave,SUNNYVALE,CA,94086,2011000,3,2.0,SUNNYVALE,1214,5662,1955,218,1657,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1127-W-Iowa-Ave-94086/home/547553,MLSListings,ML81834904,N,Y,37.3769048,-122.0520718
PAST SALE,July-23-2021,Single Family Residential,820 Cathedral Dr,SUNNYVALE,CA,94087,2700000,3,2.0,SUNNYVALE,1512,8452,1961,139,1786,,Sold,,,https://www.redfin.com/CA/Sunnyvale/820-Cathedral-Dr-94087/home/769571,MLSListings,ML81850374,N,Y,37.3469632,-122.0466996
PAST SALE,December-18-2018,Single Family Residential,849 S Knickerbocker Dr,SUNNYVALE,CA,94087,1550000,2,1.0,SUNNYVALE,936,5700,1952,1087,1656,,Sold,,,https://www.redfin.com/CA/Sunnyvale/849-S-Knickerbocker-Dr-94087/home/1654264,MLSListings,ML81730460,N,Y,37.3686875,-122.0618831
PAST SALE,September-10-2020,Single Family Residential,1282 Cuernavaca Circulo,MOUNTAIN VIEW,CA,94040,2160000,3,2.5,MOUNTAIN VIEW,2261,4927,1986,455,955,290,Sold,,,https://www.redfin.com/CA/Mountain-View/1282-Cuernavaca-Circulo-94040/home/1488067,MLSListings,ML81801313,N,Y,37.3713933,-122.0616833
