SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-28-2021,Townhouse,2008 Eucalyptus Ct,SANTA CLARA,CA,95050,1090000,3,2.0,SANTA CLARA,1513,1548,1981,72,720,460,Sold,,,https://www.redfin.com/CA/Santa-Clara/2008-Eucalyptus-Ct-95050/home/1562338,MLSListings,ML81854342,N,Y,37.3591907,-121.9633042
PAST SALE,August-14-2019,Single Family Residential,1189 Inverness Ave,SANTA CLARA,CA,95050,1560000,3,3.0,SANTA CLARA,2011,10698,1951,848,776,,Sold,,,https://www.redfin.com/CA/Santa-Clara/1189-Inverness-Ave-95050/home/715291,MLSListings,ML81760067,N,Y,37.3479426,-121.957665
PAST SALE,July-17-2020,Townhouse,1327 Halford Ave,SANTA CLARA,CA,95051,1050000,2,2.0,SANTA CLARA,1524,1883,1978,510,689,415,Sold,,,https://www.redfin.com/CA/Santa-Clara/1327-Halford-Ave-95051/home/1364589,MLSListings,ML81790731,N,Y,37.3490899,-121.998912
PAST SALE,October-19-2017,Single Family Residential,2915 Warburton Ave,SANTA CLARA,CA,95051,1250000,3,2.5,SANTA CLARA,1534,5500,1956,1512,815,,Sold,,,https://www.redfin.com/CA/Santa-Clara/2915-Warburton-Ave-95051/home/1224814,MLSListings,ML81676580,N,Y,37.3556778,-121.9798805
PAST SALE,July-2-2020,Townhouse,2871 Kaiser Dr,Santa Clara,CA,95051,1480000,3,3.5,Santa Clara,1951,1934,2015,525,759,350,Sold,,,https://www.redfin.com/CA/Santa-Clara/2871-Kaiser-Dr-95051/home/112869956,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903750,N,Y,37.342058,-121.9785866
PAST SALE,May-29-2018,Single Family Residential,3705 Eastwood Cir,SANTA CLARA,CA,95054,1570000,4,2.0,SANTA CLARA,1666,6000,1969,1290,942,,Sold,,,https://www.redfin.com/CA/Santa-Clara/3705-Eastwood-Cir-95054/home/2120407,MLSListings,ML81703477,N,Y,37.392008,-121.9405116
PAST SALE,,Single Family Residential,3282 Colgate Ave,Santa Clara,CA,95051,1890000,3,2.0,,1302,6392,1961,,1452,,,,,https://www.redfin.com/CA/Santa-Clara/3282-Colgate-Ave-95051/home/1378772,,,N,Y,37.3311489,-121.9871884
PAST SALE,June-29-2021,Single Family Residential,2178 Esperanca Ave,SANTA CLARA,CA,95054,1425000,4,2.5,SANTA CLARA,1705,2129,2000,163,836,75,Sold,,,https://www.redfin.com/CA/Santa-Clara/2178-Esperanca-Ave-95054/home/1347778,MLSListings,ML81842664,N,Y,37.3981272,-121.9631526
PAST SALE,July-9-2021,Single Family Residential,2816 Toledo Ave,SANTA CLARA,CA,95051,1850000,3,2.0,SANTA CLARA,1254,6264,1955,153,1475,,Sold,,,https://www.redfin.com/CA/Santa-Clara/2816-Toledo-Ave-95051/home/1751623,MLSListings,ML81846908,N,Y,37.3350081,-121.9759931
PAST SALE,July-16-2021,Townhouse,215 Saratoga Ct,SANTA CLARA,CA,95050,1150000,2,2.5,SANTA CLARA,1315,1411,1987,146,875,290,Sold,,,https://www.redfin.com/CA/Santa-Clara/215-Saratoga-Ct-95050/home/1804490,MLSListings,ML81848282,N,Y,37.328093,-121.964822
PAST SALE,October-9-2020,Single Family Residential,1114 Lily Ave,SUNNYVALE,CA,94086,1598000,3,2.0,SUNNYVALE,1688,5629,1955,426,947,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1114-Lily-Ave-94086/home/1273845,MLSListings,ML81805280,N,Y,37.3615651,-122.0001593
PAST SALE,August-30-2019,Single Family Residential,2497 Hart Ave,SANTA CLARA,CA,95050,1340000,3,2.0,SANTA CLARA,1340,6054,1957,832,1000,,Sold,,,https://www.redfin.com/CA/Santa-Clara/2497-Hart-Ave-95050/home/739814,MLSListings,ML81760937,N,Y,37.3400263,-121.9683068
PAST SALE,April-8-2020,Single Family Residential,2348 Susan Dr,SANTA CLARA,CA,95050,1495000,3,2.5,SANTA CLARA,1628,7367,1958,610,918,,Sold,,,https://www.redfin.com/CA/Santa-Clara/2348-Susan-Dr-95050/home/731427,MLSListings,ML81789121,N,Y,37.3483173,-121.9662185
PAST SALE,October-26-2020,Single Family Residential,758 Los Olivos Dr,SANTA CLARA,CA,95050,1625000,4,2.0,SANTA CLARA,1854,7135,1956,409,876,,Sold,,,https://www.redfin.com/CA/Santa-Clara/758-Los-Olivos-Dr-95050/home/1593143,MLSListings,ML81811067,N,Y,37.3400028,-121.9662629
PAST SALE,January-5-2018,Single Family Residential,3105 Monroe St,SANTA CLARA,CA,95051,1050000,3,2.0,SANTA CLARA,1173,5300,1955,1434,895,,Sold,,,https://www.redfin.com/CA/Santa-Clara/3105-Monroe-St-95051/home/644503,MLSListings,ML81684727,N,Y,37.3665412,-121.9831458
PAST SALE,June-15-2021,Single Family Residential,1398 Mcpherson St,SANTA CLARA,CA,95051,1435000,3,2.0,SANTA CLARA,1166,5078,1954,177,1231,,Sold,,,https://www.redfin.com/CA/Santa-Clara/1398-McPherson-St-95051/home/1502632,MLSListings,ML81842111,N,Y,37.3503696,-121.9895872
PAST SALE,March-29-2019,Single Family Residential,710 Baylor Dr,SANTA CLARA,CA,95051,1688880,5,3.0,SANTA CLARA,2113,16577,1961,986,799,,Sold,,,https://www.redfin.com/CA/Santa-Clara/710-Baylor-Dr-95051/home/982446,MLSListings,ML81738965,N,Y,37.3358799,-121.9918083
PAST SALE,November-23-2020,Townhouse,1933 Hillebrant Pl,SANTA CLARA,CA,95050,1285888,3,3.5,SANTA CLARA,1637,730,2010,381,786,304,Sold,,,https://www.redfin.com/CA/Santa-Clara/1933-Hillebrant-Pl-95050/home/28895541,MLSListings,ML81815991,N,Y,37.354031,-121.958814
MLS Listing,,Single Family Residential,2245 Sherwin Ave,SANTA CLARA,CA,95050,1298000,3,1.0,SANTA CLARA,1052,7225,1950,1,1234,,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2245-Sherwin-Ave-95050/home/1381683,MLSListings,ML81872182,N,Y,37.3421885,-121.9626194
MLS Listing,,Single Family Residential,725 Fairlane Ave,SANTA CLARA,CA,95051,1688000,3,2.0,SANTA CLARA,1330,6310,1960,1,1269,,Active,December-11-2021 01:30 PM,December-11-2021 04:30 PM,https://www.redfin.com/CA/Santa-Clara/725-Fairlane-Ave-95051/home/1378807,MLSListings,ML81872165,N,Y,37.3358235,-121.9772148
MLS Listing,,Townhouse,2447 Diane Marie Way,SANTA CLARA,CA,95050,1248000,3,2.5,SANTA CLARA,1768,1353,1987,1,706,425,Active,December-11-2021 02:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2447-Diane-Marie-Way-95050/home/733923,MLSListings,ML81872129,N,Y,37.342094,-121.96816
MLS Listing,,Single Family Residential,3586 Londonderry Dr,SANTA CLARA,CA,95050,1699950,3,3.0,SANTA CLARA,1847,5916,1955,1,920,,Active,,,https://www.redfin.com/CA/Santa-Clara/3586-Londonderry-Dr-95050/home/1074920,MLSListings,ML81872084,N,Y,37.3274862,-121.9626639
