SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-4-2020,Single Family Residential,264 Gregg Dr,LOS GATOS,CA,95032,1515000,3,2.0,LOS GATOS,1622,6559,1965,461,934,,Sold,,,https://www.redfin.com/CA/Los-Gatos/264-Gregg-Dr-95032/home/1430471,MLSListings,ML81801413,N,Y,37.2424657,-121.9233555
PAST SALE,December-1-2021,Single Family Residential,1757 Miriam Ct,SAN JOSE,CA,95124,2100000,4,2.5,SAN JOSE,2670,8468,1978,8,787,,Sold,,,https://www.redfin.com/CA/San-Jose/1757-Miriam-Ct-95124/home/786063,MLSListings,ML81865725,N,Y,37.2838024,-121.9137762
PAST SALE,May-2-2019,Single Family Residential,2044 Paseo Del Sol,SAN JOSE,CA,95124,1480000,4,2.5,SAN JOSE,2274,4110,1990,952,651,280,Sold,,,https://www.redfin.com/CA/San-Jose/2044-Pso-Del-Sol-95124/home/1014680,MLSListings,ML81745547,N,Y,37.2636206,-121.9364006
PAST SALE,July-9-2020,Single Family Residential,1775 Foxworthy Ave,SAN JOSE,CA,95124,1200000,4,2.0,SAN JOSE,1589,5550,1954,518,755,,Sold,,,https://www.redfin.com/CA/San-Jose/1775-Foxworthy-Ave-95124/home/852072,MLSListings,ML81796843,N,Y,37.2684844,-121.9150654
PAST SALE,January-12-2021,Single Family Residential,4176 Paladin Dr,SAN JOSE,CA,95124,1710000,5,4.0,SAN JOSE,2403,7779,1959,331,712,,Sold,,,https://www.redfin.com/CA/San-Jose/4176-Paladin-Dr-95124/home/694522,MLSListings,ML81820622,N,Y,37.2578211,-121.9104866
PAST SALE,April-28-2017,Townhouse,1657 Prime Pl #5,SAN JOSE,CA,95124,835000,3,3.0,SAN JOSE,1535,1188,2013,1686,544,234,Sold,,,https://www.redfin.com/CA/San-Jose/1657-Prime-Pl-95124/unit-5/home/52664208,MLSListings,ML81643112,N,Y,37.2686457,-121.9068191
PAST SALE,November-20-2018,Single Family Residential,15182 Stratford Dr,SAN JOSE,CA,95124,1800000,4,3.5,SAN JOSE,2655,8280,1949,1115,678,,Sold,,,https://www.redfin.com/CA/San-Jose/15182-Stratford-Dr-95124/home/1553655,MLSListings,ML81720604,N,Y,37.259077,-121.9346228
PAST SALE,May-8-2019,Single Family Residential,1832 Gunston Way,SAN JOSE,CA,95124,1255888,3,2.0,SAN JOSE,1248,5800,1955,946,1006,,Sold,,,https://www.redfin.com/CA/San-Jose/1832-Gunston-Way-95124/home/1568500,MLSListings,ML81745704,N,Y,37.2545584,-121.9189771
PAST SALE,June-13-2018,Single Family Residential,4375 Ross Ave,SAN JOSE,CA,95124,1350000,4,2.0,SAN JOSE,1590,6462,1959,1275,849,,Sold,,,https://www.redfin.com/CA/San-Jose/4375-Ross-Ave-95124/home/848621,MLSListings,ML81704832,N,Y,37.2555702,-121.9115313
PAST SALE,September-22-2021,Single Family Residential,14351 Lenray Ln,SAN JOSE,CA,95124,2888000,4,4.5,SAN JOSE,3260,9787,2002,78,886,,Sold,,,https://www.redfin.com/CA/San-Jose/14351-Lenray-Ave-95124/home/1457369,MLSListings,ML81857051,N,Y,37.2602587,-121.925489
PAST SALE,April-20-2018,Single Family Residential,15415 Woodard Rd,SAN JOSE,CA,95124,1820000,5,2.0,SAN JOSE,1938,12308,1955,1329,939,,Sold,,,https://www.redfin.com/CA/San-Jose/15415-Woodard-Rd-95124/home/829692,MLSListings,ML81699028,N,Y,37.2604404,-121.9389116
PAST SALE,October-17-2018,Single Family Residential,2311 Monaco Dr,SAN JOSE,CA,95124,1480000,4,2.5,SAN JOSE,2161,6740,1977,1149,685,,Sold,,,https://www.redfin.com/CA/San-Jose/2311-Monaco-Dr-95124/home/873022,MLSListings,ML81717136,N,Y,37.2541394,-121.9434225
PAST SALE,March-29-2019,Single Family Residential,14904 Cole Dr,SAN JOSE,CA,95124,1537000,3,2.0,SAN JOSE,1739,11250,1950,986,884,,Sold,,,https://www.redfin.com/CA/San-Jose/14904-Cole-Dr-95124/home/887980,MLSListings,ML81740359,N,Y,37.2534517,-121.929556
PAST SALE,November-22-2017,Single Family Residential,2411 Lascar Pl,SAN JOSE,CA,95124,1320000,3,2.5,SAN JOSE,2064,4850,1979,1478,640,,Sold,,,https://www.redfin.com/CA/San-Jose/2411-Lascar-Pl-95124/home/1286227,MLSListings,ML81681175,N,Y,37.2567678,-121.9484442
PAST SALE,,Condo/Co-op,2808 Paseo Ln,San Jose,CA,95124,1080000,3,3.0,,1956,,2007,,552,,,,,https://www.redfin.com/CA/San-Jose/2808-Paseo-Ln-95124/home/17288928,,,N,Y,37.2725233,-121.907644
MLS Listing,,Single Family Residential,14389 Branham Ln,SAN JOSE,CA,95124,1499900,3,2.0,SAN JOSE,1636,9451,1952,1,917,,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/San-Jose/14389-Branham-Ln-95124/home/833019,MLSListings,ML81872197,N,Y,37.2511231,-121.9203329
MLS Listing,,Single Family Residential,4255 Hendrix Way,SAN JOSE,CA,95124,1680000,4,2.0,SAN JOSE,1707,6306,1960,1,984,,Active,December-11-2021 01:30 PM,December-11-2021 04:30 PM,https://www.redfin.com/CA/San-Jose/4255-Hendrix-Way-95124/home/856089,MLSListings,ML81872187,N,Y,37.2579234,-121.9068858
MLS Listing,,Single Family Residential,1880 Pandora Dr,SAN JOSE,CA,95124,1488000,3,2.0,SAN JOSE,1237,5783,1952,1,1203,,Active,December-10-2021 03:30 PM,December-10-2021 06:30 PM,https://www.redfin.com/CA/San-Jose/1880-Pandora-Dr-95124/home/1166880,MLSListings,ML81871561,N,Y,37.2702054,-121.9231777
MLS Listing,,Single Family Residential,1945 Borchers Dr,SAN JOSE,CA,95124,1375000,3,2.0,SAN JOSE,1116,8024,1955,3,1232,,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/San-Jose/1945-Borchers-Dr-95124/home/802396,MLSListings,ML81871797,N,Y,37.2698207,-121.9277781
MLS Listing,,Single Family Residential,5482 Bobbywood Ave,SAN JOSE,CA,95124,1998000,3,2.0,SAN JOSE,1876,6953,1968,6,1065,,Active,December-11-2021 02:30 PM,December-11-2021 04:30 PM,https://www.redfin.com/CA/San-Jose/5482-Bobbywood-Ave-95124/home/1269463,MLSListings,ML81871762,N,Y,37.2381264,-121.9177547
MLS Listing,,Single Family Residential,2150 Blossom Crest Way,SAN JOSE,CA,95124,1799000,4,2.0,SAN JOSE,1490,6766,1960,6,1207,,Active,December-11-2021 02:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/San-Jose/2150-Blossom-Crest-Way-95124/home/912087,MLSListings,ML81871746,N,Y,37.2369478,-121.9365339
MLS Listing,,Single Family Residential,5377 Romford Dr,SAN JOSE,CA,95124,1598000,3,2.0,SAN JOSE,1436,6036,1968,7,1113,,Active,,,https://www.redfin.com/CA/San-Jose/5377-Romford-Dr-95124/home/1552173,MLSListings,ML81871108,N,Y,37.2405644,-121.9160878
MLS Listing,,Single Family Residential,1732 Hudson Dr,SAN JOSE,CA,95124,1998000,4,2.0,SAN JOSE,1716,5954,1962,9,1164,,Active,,,https://www.redfin.com/CA/San-Jose/1732-Hudson-Dr-95124/home/902516,MLSListings,ML81869365,N,Y,37.2771833,-121.9123982
PAST SALE,December-9-2020,Single Family Residential,254 Coronet Dr,LOS GATOS,CA,95032,1900000,4,3.0,LOS GATOS,2518,13796,1973,365,755,,Sold,,,https://www.redfin.com/CA/Los-Gatos/254-Coronet-Dr-95032/home/1373768,MLSListings,ML81809649,N,Y,37.2406022,-121.9404005
PAST SALE,June-30-2020,Single Family Residential,258 Coronet Dr,LOS GATOS,CA,95032,1980000,5,2.5,LOS GATOS,2314,12195,1969,527,856,,Sold,,,https://www.redfin.com/CA/Los-Gatos/258-Coronet-Dr-95032/home/1016899,MLSListings,ML81790249,N,Y,37.2407479,-121.9406671
PAST SALE,April-19-2017,Single Family Residential,1804 Greencreek Dr,SAN JOSE,CA,95124,1690888,3,2.5,SAN JOSE,2392,7140,1968,1695,707,,Sold,,,https://www.redfin.com/CA/San-Jose/1804-Greencreek-Dr-95124/home/873462,MLSListings,ML81642257,N,Y,37.281085,-121.9205107
PAST SALE,June-10-2019,Single Family Residential,5342 Keene Dr,SAN JOSE,CA,95124,1552000,3,2.0,SAN JOSE,1706,6156,1958,913,910,,Sold,,,https://www.redfin.com/CA/San-Jose/5342-Keene-Dr-95124/home/1196089,MLSListings,ML81749053,N,Y,37.2408343,-121.9369291
PAST SALE,April-25-2019,Single Family Residential,5391 Taft Dr,SAN JOSE,CA,95124,1700000,4,3.0,SAN JOSE,2130,6688,1958,959,798,,Sold,,,https://www.redfin.com/CA/San-Jose/5391-Taft-Dr-95124/home/679870,MLSListings,ML81743576,N,Y,37.2403448,-121.9366228
PAST SALE,,Single Family Residential,1914 Crestmont Dr,San Jose,CA,95124,1900000,3,3.0,,1890,6694,1967,,1005,,,,,https://www.redfin.com/CA/San-Jose/1914-Crestmont-Dr-95124/home/1194732,,,N,Y,37.2796181,-121.9208718
PAST SALE,May-16-2018,Single Family Residential,4062 Cranford Cir,SAN JOSE,CA,95124,1525000,4,2.0,SAN JOSE,1868,6112,1977,1303,816,,Sold,,,https://www.redfin.com/CA/San-Jose/4062-Cranford-Cir-95124/home/785729,MLSListings,ML81699470,N,Y,37.2540943,-121.9452001
PAST SALE,March-14-2018,Single Family Residential,1803 Chevalier Dr,SAN JOSE,CA,95124,1400000,3,2.0,SAN JOSE,1468,7278,1970,1366,954,,Sold,,,https://www.redfin.com/CA/San-Jose/1803-Chevalier-Dr-95124/home/1419225,MLSListings,ML81690869,N,Y,37.2405381,-121.9175547
PAST SALE,February-16-2018,Single Family Residential,231 Westchester Dr,LOS GATOS,CA,95032,2050000,4,2.5,LOS GATOS,2097,9718,1967,1392,978,,Sold,,,https://www.redfin.com/CA/Los-Gatos/231-Westchester-Dr-95032/home/910417,MLSListings,ML81688259,N,Y,37.242494,-121.940464
PAST SALE,October-31-2017,Single Family Residential,1875 Blossom Hill Rd,SAN JOSE,CA,95124,1360000,3,2.0,SAN JOSE,2104,10500,1965,1500,646,,Sold,,,https://www.redfin.com/CA/San-Jose/1875-Blossom-Hill-Rd-95124/home/1767266,MLSListings,ML81675513,N,Y,37.236476,-121.923213
PAST SALE,June-20-2019,Single Family Residential,5451 Del Oro Dr,SAN JOSE,CA,95124,1610000,4,2.5,SAN JOSE,2241,6876,1968,903,718,,Sold,,,https://www.redfin.com/CA/San-Jose/5451-Del-Oro-Dr-95124/home/1744017,MLSListings,ML81751248,N,Y,37.2389889,-121.9207107
PAST SALE,October-19-2020,Single Family Residential,1815 Chevalier Dr,SAN JOSE,CA,95124,1405000,3,2.0,SAN JOSE,1436,7095,1968,416,978,,Sold,,,https://www.redfin.com/CA/San-Jose/1815-Chevalier-Dr-95124/home/912723,MLSListings,ML81810178,N,Y,37.2404995,-121.9183103
PAST SALE,August-17-2017,Single Family Residential,5263 Romford Dr,SAN JOSE,CA,95124,1330000,3,2.0,SAN JOSE,1553,6300,1969,1575,856,,Sold,,,https://www.redfin.com/CA/San-Jose/5263-Romford-Dr-95124/home/628774,MLSListings,ML81669199,N,Y,37.2423693,-121.9161544
PAST SALE,May-10-2018,Single Family Residential,5229 Rucker Dr,SAN JOSE,CA,95124,1375000,4,2.0,SAN JOSE,1553,6985,1969,1309,885,,Sold,,,https://www.redfin.com/CA/San-Jose/5229-Rucker-Dr-95124/home/1220024,MLSListings,ML81700498,N,Y,37.2427797,-121.9170435
PAST SALE,March-14-2018,Single Family Residential,5323 Rucker Dr,SAN JOSE,CA,95124,1625000,3,2.0,SAN JOSE,1493,7132,1969,1366,1088,,Sold,,,https://www.redfin.com/CA/San-Jose/5323-Rucker-Dr-95124/home/1269427,MLSListings,ML81691034,N,Y,37.2412492,-121.9170657
PAST SALE,September-17-2018,Single Family Residential,5397 Elrose Ave,SAN JOSE,CA,95124,1310000,4,2.0,SAN JOSE,1628,6524,1968,1179,805,,Sold,,,https://www.redfin.com/CA/San-Jose/5397-Elrose-Ave-95124/home/1863699,MLSListings,ML81718507,N,Y,37.240247,-121.9141985
PAST SALE,August-16-2019,Single Family Residential,5244 Elrose Ave,SAN JOSE,CA,95124,1400000,3,2.0,SAN JOSE,1392,6546,1969,846,1006,,Sold,,,https://www.redfin.com/CA/San-Jose/5244-Elrose-Ave-95124/home/912741,MLSListings,ML81759910,N,Y,37.2427654,-121.9136429
PAST SALE,December-27-2016,Single Family Residential,1993 Kirby Way,SAN JOSE,CA,95124,975000,3,2.0,SAN JOSE,1545,6973,1956,1808,631,,Sold,,,https://www.redfin.com/CA/San-Jose/1993-Kirby-Way-95124/home/1568352,MLSListings,ML81631075,N,Y,37.2738809,-121.9312894
PAST SALE,August-13-2021,Single Family Residential,4106 Woodford Dr,SAN JOSE,CA,95124,1815000,3,2.0,SAN JOSE,1522,7117,1959,118,1193,,Sold,,,https://www.redfin.com/CA/San-Jose/4106-Woodford-Dr-95124/home/1143198,MLSListings,ML81853179,N,Y,37.2586134,-121.9096642
PAST SALE,,Single Family Residential,3176 Kathleen St,San Jose,CA,95124,1535000,3,2.0,,1624,5780,1955,,945,,,,,https://www.redfin.com/CA/San-Jose/3176-Kathleen-St-95124/home/1741139,,,N,Y,37.2656253,-121.9268447
PAST SALE,July-16-2019,Single Family Residential,220 Westchester Dr,LOS GATOS,CA,95032,2060000,4,2.0,LOS GATOS,2272,10940,1968,877,907,,Sold,,,https://www.redfin.com/CA/Los-Gatos/220-Westchester-Dr-95032/home/1130107,MLSListings,ML81756874,N,Y,37.2418522,-121.9406227
PAST SALE,,Single Family Residential,1937 Trenton Dr,San Jose,CA,95124,1391000,3,2.0,,1156,8087,1955,,1203,,,,,https://www.redfin.com/CA/San-Jose/1937-Trenton-Dr-95124/home/827105,,,N,Y,37.2691425,-121.9271558
PAST SALE,January-19-2018,Single Family Residential,5495 Copeland Ct,SAN JOSE,CA,95124,1680000,4,2.5,SAN JOSE,2441,8000,1968,1420,688,,Sold,,,https://www.redfin.com/CA/San-Jose/5495-Copeland-Ct-95124/home/913526,MLSListings,ML81686631,N,Y,37.2380176,-121.9196217
PAST SALE,June-27-2018,Single Family Residential,1832 Anne Ct,SAN JOSE,CA,95124,1670000,4,3.0,SAN JOSE,2241,7271,1968,1261,745,,Sold,,,https://www.redfin.com/CA/San-Jose/1832-Anne-Ct-95124/home/1421366,MLSListings,ML81706664,N,Y,37.2382482,-121.9193549
PAST SALE,October-14-2020,Single Family Residential,259 Coronet Dr,LOS GATOS,CA,95032,2110000,3,2.0,LOS GATOS,1993,9240,1968,421,1059,,Sold,,,https://www.redfin.com/CA/Los-Gatos/259-Coronet-Dr-95032/home/911429,MLSListings,ML81809389,N,Y,37.2411908,-121.9404449
PAST SALE,September-27-2017,Single Family Residential,1834 Anne Ct,SAN JOSE,CA,95124,1515000,3,2.5,SAN JOSE,2035,6790,1968,1534,744,,Sold,,,https://www.redfin.com/CA/San-Jose/1834-Anne-Ct-95124/home/614515,MLSListings,ML81674042,N,Y,37.2382313,-121.9195994
PAST SALE,February-23-2017,Single Family Residential,5556 Del Oro Dr,SAN JOSE,CA,95124,1450000,3,2.5,SAN JOSE,2035,6360,1968,1750,713,,Sold,,,https://www.redfin.com/CA/San-Jose/5556-Del-Oro-Dr-95124/home/1363179,MLSListings,ML81636985,N,Y,37.2372119,-121.9204884
PAST SALE,April-26-2019,Single Family Residential,2255 Coronet Dr,SAN JOSE,CA,95124,2020000,3,2.5,SAN JOSE,2427,13203,1959,958,832,,Sold,,,https://www.redfin.com/CA/San-Jose/2255-Coronet-Dr-95124/home/1369518,MLSListings,ML81743092,N,Y,37.2410719,-121.9400894
PAST SALE,,Single Family Residential,15439 Lone Hill Rd,Los Gatos,CA,95032,3000000,4,4.0,,3121,11124,2003,,961,,,,,https://www.redfin.com/CA/Los-Gatos/15439-Lone-Hill-Rd-95032/home/1046258,,,N,Y,37.2443963,-121.9219997
PAST SALE,December-17-2020,Single Family Residential,1952 Abinante Ln,SAN JOSE,CA,95124,1580000,3,2.5,SAN JOSE,1721,8777,1958,357,918,,Sold,,,https://www.redfin.com/CA/San-Jose/1952-Abinante-Ln-95124/home/1357121,MLSListings,ML81819264,N,Y,37.2701179,-121.9279781
PAST SALE,August-2-2019,Single Family Residential,15194 Woodard Rd,SAN JOSE,CA,95124,940000,2,1.0,SAN JOSE,868,8280,1948,860,1083,,Sold,,,https://www.redfin.com/CA/San-Jose/15194-Woodard-Rd-95124/home/665574,MLSListings,ML81754803,N,Y,37.2600137,-121.9348228
PAST SALE,October-13-2020,Single Family Residential,5594 Del Oro Dr,SAN JOSE,CA,95124,1710000,4,2.0,SAN JOSE,2111,7171,1968,422,810,,Sold,,,https://www.redfin.com/CA/San-Jose/5594-Del-Oro-Dr-95124/home/912933,MLSListings,ML81809504,N,Y,37.2366985,-121.920444
PAST SALE,,Single Family Residential,1796 Chevalier Dr,San Jose,CA,95124,1062500,3,2.0,,1728,7110,1959,,615,,,,,https://www.redfin.com/CA/San-Jose/1796-Chevalier-Dr-95124/home/1182062,,,N,Y,37.2398546,-121.9171991
PAST SALE,May-11-2021,Single Family Residential,2242 Grey Ct,SAN JOSE,CA,95124,2365000,4,2.5,SAN JOSE,1970,9028,1961,212,1201,,Sold,,,https://www.redfin.com/CA/San-Jose/2242-Grey-Ct-95124/home/910413,MLSListings,ML81837622,N,Y,37.2413134,-121.9399116
PAST SALE,November-4-2019,Single Family Residential,1777 Gilda Way,SAN JOSE,CA,95124,1070000,3,2.0,SAN JOSE,1378,8720,1959,766,776,,Sold,,,https://www.redfin.com/CA/San-Jose/1777-Gilda-Way-95124/home/912876,MLSListings,ML81768963,N,Y,37.237899,-121.9164434
PAST SALE,November-19-2020,Single Family Residential,1756 Chevalier Dr,SAN JOSE,CA,95124,1050000,3,2.0,SAN JOSE,1066,5305,1959,385,985,,Sold,,,https://www.redfin.com/CA/San-Jose/1756-Chevalier-Dr-95124/home/1691937,MLSListings,ML81815015,N,Y,37.2398803,-121.9136651
PAST SALE,,Condo/Co-op,2224 LG Almaden Rd,San Jose,CA,95124,1350000,3,3.0,,2464,,1985,,548,,,,,https://www.redfin.com/CA/San-Jose/2224-LG-Almaden-Rd-95124/home/910409,,,N,Y,37.243096,-121.9391502
PAST SALE,February-27-2020,Single Family Residential,2433 Apsis Ave,SAN JOSE,CA,95124,1300000,3,2.0,SAN JOSE,1394,5024,1979,651,933,,Sold,,,https://www.redfin.com/CA/San-Jose/2433-Apsis-Ave-95124/home/836661,MLSListings,ML81781057,N,Y,37.2564122,-121.9493775
PAST SALE,August-27-2020,Single Family Residential,1715 Hogar Dr,SAN JOSE,CA,95124,1155000,3,2.0,SAN JOSE,1288,5000,1954,469,897,,Sold,,,https://www.redfin.com/CA/San-Jose/1715-Hogar-Dr-95124/home/1077306,MLSListings,ML81801908,N,Y,37.268906,-121.9104644
PAST SALE,March-18-2021,Single Family Residential,5511 Mary Jo Way,SAN JOSE,CA,95124,1565000,3,2.0,SAN JOSE,1286,6332,1964,266,1217,,Sold,,,https://www.redfin.com/CA/San-Jose/5511-Mary-Jo-Way-95124/home/1639156,MLSListings,ML81828733,N,Y,37.2376637,-121.9169768
PAST SALE,July-16-2018,Single Family Residential,1699 Clovis Ave,SAN JOSE,CA,95124,1325000,4,2.0,SAN JOSE,1396,7459,1959,1242,949,,Sold,,,https://www.redfin.com/CA/San-Jose/1699-Clovis-Ave-95124/home/1454810,MLSListings,ML81711207,N,Y,37.2392963,-121.909842
PAST SALE,April-26-2018,Single Family Residential,5317 Alan Ave,SAN JOSE,CA,95124,1465000,3,2.0,SAN JOSE,1208,7698,1962,1323,1213,,Sold,,,https://www.redfin.com/CA/San-Jose/5317-Alan-Ave-95124/home/918189,MLSListings,ML81698085,N,Y,37.2415609,-121.9087529
PAST SALE,September-18-2020,Single Family Residential,5490 Blossom Acres Dr,SAN JOSE,CA,95124,1525000,3,2.0,SAN JOSE,1624,6894,1960,447,939,,Sold,,,https://www.redfin.com/CA/San-Jose/5490-Blossom-Acres-Dr-95124/home/911154,MLSListings,ML81806193,N,Y,37.2383568,-121.9356006
PAST SALE,August-11-2017,Single Family Residential,1691 Merrill Dr,SAN JOSE,CA,95124,1300000,4,2.0,SAN JOSE,1829,7800,1960,1581,711,,Sold,,,https://www.redfin.com/CA/San-Jose/1691-Merrill-Dr-95124/home/1348451,MLSListings,ML81655878,N,Y,37.2403706,-121.9100865
PAST SALE,November-18-2019,Single Family Residential,1693 Merrill Dr,SAN JOSE,CA,95124,1280000,4,2.0,SAN JOSE,1396,7744,1960,752,917,,Sold,,,https://www.redfin.com/CA/San-Jose/1693-Merrill-Dr-95124/home/1780874,MLSListings,ML81771793,N,Y,37.2404423,-121.9102866
