SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,1281 Water Lily Way,San Jose,CA,95129,1700000,4,3.0,,1912,,2009,,889,,,,,https://www.redfin.com/CA/San-Jose/1281-Water-Lily-Way-95129/home/17290619,,,N,Y,37.3027547,-122.0332902
PAST SALE,March-2-2018,Single Family Residential,1006 Windsor St,SAN JOSE,CA,95129,2252000,4,2.0,SAN JOSE,1590,14444,1952,1378,1416,,Sold,,,https://www.redfin.com/CA/San-Jose/1006-Windsor-St-95129/home/791300,MLSListings,ML81690002,N,Y,37.310844,-122.0275175
PAST SALE,,Single Family Residential,5976 Mayflower Ct,San Jose,CA,95129,2368000,4,2.0,,1687,8966,1966,,1404,,,,,https://www.redfin.com/CA/San-Jose/5976-Mayflower-Ct-95129/home/1595604,,,N,Y,37.2946733,-122.0083763
PAST SALE,April-7-2021,Single Family Residential,1222 Arlington Ln,SAN JOSE,CA,95129,2500000,4,2.0,SAN JOSE,1503,6074,1960,246,1663,,Sold,,,https://www.redfin.com/CA/San-Jose/1222-Arlington-Ln-95129/home/1493842,MLSListings,ML81832299,N,Y,37.3015651,-122.0268958
PAST SALE,June-2-2017,Single Family Residential,7072 Galli Dr,SAN JOSE,CA,95129,1750800,3,2.5,SAN JOSE,1755,8181,1959,1651,998,,Sold,,,https://www.redfin.com/CA/San-Jose/7072-Galli-Dr-95129/home/791071,MLSListings,ML81646211,N,Y,37.301312,-122.0276729
PAST SALE,June-12-2019,Single Family Residential,1204 Arlington Ln,SAN JOSE,CA,95129,1975000,4,2.0,SAN JOSE,1503,6037,1960,911,1314,,Sold,,,https://www.redfin.com/CA/San-Jose/1204-Arlington-Ln-95129/home/1646843,MLSListings,ML81750819,N,Y,37.3022063,-122.0267625
PAST SALE,October-21-2020,Single Family Residential,1198 Arlington Ln,SAN JOSE,CA,95129,2280000,4,2.0,SAN JOSE,1503,6059,1960,414,1517,,Sold,,,https://www.redfin.com/CA/San-Jose/1198-Arlington-Ln-95129/home/791105,MLSListings,ML81810674,N,Y,37.30237,-122.0267181
PAST SALE,November-29-2017,Single Family Residential,1378 Kintyre Way,SAN JOSE,CA,95129,2025000,4,2.0,SAN JOSE,1300,6180,1958,1471,1558,,Sold,,,https://www.redfin.com/CA/San-Jose/1378-Kintyre-Way-95129/home/872023,MLSListings,ML81683476,N,Y,37.2992852,-122.0243645
PAST SALE,,Single Family Residential,6832 Dartmoor Way,San Jose,CA,95129,1820000,3,2.0,,1300,6086,1958,,1400,,,,,https://www.redfin.com/CA/San-Jose/6832-Dartmoor-Way-95129/home/792052,,,N,Y,37.2966795,-122.0244089
PAST SALE,September-3-2021,Single Family Residential,1445 Buckthorne Way,SAN JOSE,CA,95129,2300000,3,2.0,SAN JOSE,1400,7700,1959,97,1643,,Sold,,,https://www.redfin.com/CA/San-Jose/1445-Buckthorne-Way-95129/home/1516370,MLSListings,ML81854756,N,Y,37.2978653,-122.0258966
PAST SALE,March-28-2017,Single Family Residential,7175 Sharon Dr,SAN JOSE,CA,95129,2500000,10,6.5,SAN JOSE,5721,12600,2004,1717,437,,Sold,,,https://www.redfin.com/CA/San-Jose/7175-Sharon-Dr-95129/home/1777802,MLSListings,ML81639391,N,Y,37.2976007,-122.0298266
PAST SALE,,Single Family Residential,7188 Sharon Dr,San Jose,CA,95129,2598000,5,4.5,,4083,10712,1997,,636,,,,,https://www.redfin.com/CA/San-Jose/7188-Sharon-Dr-95129/home/792736,,,N,Y,37.2967725,-122.0292715
PAST SALE,June-24-2021,Single Family Residential,7189 Sharon Dr,SAN JOSE,CA,95129,2525000,4,3.0,SAN JOSE,2971,7403,1989,168,850,,Sold,,,https://www.redfin.com/CA/San-Jose/7189-Sharon-Dr-95129/home/1792822,MLSListings,ML81827566,N,Y,37.2972881,-122.0298044
PAST SALE,June-20-2017,Townhouse,7151 Brisbane Ct,SAN JOSE,CA,95129,1300000,3,2.5,SAN JOSE,1790,1500,1984,1633,726,190,Sold,,,https://www.redfin.com/CA/San-Jose/7151-Brisbane-Ct-95129/home/1326157,MLSListings,ML81649639,N,Y,37.294273,-122.029649
PAST SALE,January-22-2021,Townhouse,7157 Brisbane Ct,SAN JOSE,CA,95129,1653300,3,2.5,SAN JOSE,1790,1528,1984,321,924,240,Sold,,,https://www.redfin.com/CA/San-Jose/7157-Brisbane-Ct-95129/home/792307,MLSListings,ML81816776,N,Y,37.2944749,-122.0296256
PAST SALE,June-29-2020,Townhouse,7171 Brisbane Ct,SAN JOSE,CA,95129,1620000,3,2.5,SAN JOSE,1790,1549,1984,528,905,240,Sold,,,https://www.redfin.com/CA/San-Jose/7171-Brisbane-Ct-95129/home/692805,MLSListings,ML81793218,N,Y,37.2945308,-122.0299154
PAST SALE,April-2-2019,Single Family Residential,1432 Yilufa Ct,SAN JOSE,CA,95129,1935000,4,3.5,SAN JOSE,2309,2291,2009,982,838,,Sold,,,https://www.redfin.com/CA/San-Jose/1432-Yilufa-Ct-95129/home/20217659,MLSListings,ML81738607,N,Y,37.297975,-122.031243
PAST SALE,August-8-2018,Single Family Residential,1438 Yilufa Ct,SAN JOSE,CA,95129,2100000,4,3.5,SAN JOSE,2416,4221,2009,1219,869,,Sold,,,https://www.redfin.com/CA/San-Jose/1438-Yilufa-Ct-95129/home/23048970,MLSListings,ML81711070,N,Y,37.2977948,-122.0314252
PAST SALE,August-16-2021,Townhouse,7130 Rainbow Dr #13,SAN JOSE,CA,95129,877000,2,1.5,SAN JOSE,1015,900,1964,115,864,507,Sold,,,https://www.redfin.com/CA/San-Jose/7130-Rainbow-Dr-95129/unit-13/home/793552,MLSListings,ML81853448,N,Y,37.2999283,-122.0292715
PAST SALE,June-21-2021,Single Family Residential,7163 Sharon Pl,SAN JOSE,CA,95129,1900000,3,3.5,SAN JOSE,2113,1963,2021,171,899,35,Sold,,,https://www.redfin.com/CA/San-Jose/7163-Sharon-Pl-95129/home/168880646,MLSListings,ML81839432,N,Y,37.297889,-122.030131
PAST SALE,,Single Family Residential,7171 Sharon Pl,San Jose,CA,95129,1988000,3,4.0,,2113,2055,2019,,941,,,,,https://www.redfin.com/CA/San-Jose/7171-Sharon-Pl-95129/home/168880647,,,N,Y,37.297766,-122.030125
PAST SALE,,Single Family Residential,7160 Sharon Pl,San Jose,CA,95129,2100000,4,4.0,,2044,3185,2019,,1027,,,,,https://www.redfin.com/CA/San-Jose/7160-Sharon-Pl-95129/home/168880649,,,N,Y,37.2977755,-122.0300232
PAST SALE,,Single Family Residential,1005 Craig Dr,San Jose,CA,95129,2940000,6,5.5,,3826,9379,2017,,768,,,,,https://www.redfin.com/CA/San-Jose/1005-Craig-Dr-95129/home/650202,,,N,Y,37.3097545,-122.0140613
PAST SALE,,Single Family Residential,7157 Sharon Pl,San Jose,CA,95129,1852000,4,4.0,,2159,2178,2019,,858,,,,,https://www.redfin.com/CA/San-Jose/7157-Sharon-Pl-95129/home/168880643,,,N,Y,37.297884,-122.02998
PAST SALE,,Single Family Residential,1107 Miller Ave,San Jose,CA,95129,1875000,4,2.5,,1363,6789,1959,,1376,,,,,https://www.redfin.com/CA/San-Jose/1107-Miller-Ave-95129/home/795182,,,N,Y,37.3056096,-122.0153492
PAST SALE,October-27-2020,Single Family Residential,1017 Miller Ave,SAN JOSE,CA,95129,2300000,5,3.0,SAN JOSE,2011,6300,1959,408,1144,,Sold,,,https://www.redfin.com/CA/San-Jose/1017-Miller-Ave-95129/home/794307,MLSListings,ML81809365,N,Y,37.3089846,-122.0143722
PAST SALE,July-28-2017,Single Family Residential,1151 Miller Ave,SAN JOSE,CA,95129,1875000,4,2.0,SAN JOSE,1742,6300,1959,1595,1076,,Sold,,,https://www.redfin.com/CA/San-Jose/1151-Miller-Ave-95129/home/1418399,MLSListings,ML81656719,N,Y,37.3044061,-122.0154158
PAST SALE,April-2-2021,Single Family Residential,6465 Bancroft Way,SAN JOSE,CA,95129,2950000,5,3.5,SAN JOSE,2578,6665,1959,251,1144,,Sold,,,https://www.redfin.com/CA/San-Jose/6465-Bancroft-Way-95129/home/1365380,MLSListings,ML81828568,N,Y,37.3037316,-122.0179029
PAST SALE,December-9-2019,Single Family Residential,6456 Bancroft Way,SAN JOSE,CA,95129,2350000,4,2.5,SAN JOSE,1740,6203,1957,731,1351,,Sold,,,https://www.redfin.com/CA/San-Jose/6456-Bancroft-Way-95129/home/972767,MLSListings,ML81774097,N,Y,37.3032337,-122.0177475
PAST SALE,December-10-2020,Single Family Residential,1094 Belvedere Ln,San Jose,CA,95129,2000000,4,2.0,Santa Clara County,1519,7841,1957,364,1317,,Sold,,,https://www.redfin.com/CA/San-Jose/1094-Belvedere-Ln-95129/home/793969,BAREIS,22024309,N,Y,37.3059294,-122.0201456
PAST SALE,March-23-2017,Single Family Residential,7148 Blue Hill Dr,SAN JOSE,CA,95129,1800000,3,2.0,SAN JOSE,1520,6760,1961,1722,1184,,Sold,,,https://www.redfin.com/CA/San-Jose/7148-Blue-Hill-Dr-95129/home/1549859,MLSListings,ML81640917,N,Y,37.304384,-122.0293825
PAST SALE,May-3-2019,Single Family Residential,6645 Prospect Rd,SAN JOSE,CA,95129,1770000,3,2.0,SAN JOSE,1273,7073,1957,951,1390,,Sold,,,https://www.redfin.com/CA/San-Jose/6645-Prospect-Rd-95129/home/1439164,MLSListings,ML81744840,N,Y,37.2940875,-122.0211671
PAST SALE,December-4-2019,Single Family Residential,7099 Phyllis Ave,SAN JOSE,CA,95129,2170000,3,2.0,SAN JOSE,1438,6438,1961,736,1509,,Sold,,,https://www.redfin.com/CA/San-Jose/7099-Phyllis-Ave-95129/home/664581,MLSListings,ML81776200,N,Y,37.3040612,-122.0279615
PAST SALE,,Single Family Residential,1518 Crespi Dr,San Jose,CA,95129,2100000,3,2.0,,1402,6982,1958,,1498,,,,,https://www.redfin.com/CA/San-Jose/1518-Crespi-Dr-95129/home/1125665,,,N,Y,37.2952314,-121.9910531
PAST SALE,December-29-2020,Single Family Residential,1354 Daphne Dr,SAN JOSE,CA,95129,3675000,5,5.5,SAN JOSE,3431,8047,2020,345,1071,,Sold,,,https://www.redfin.com/CA/San-Jose/1354-Daphne-Dr-95129/home/1264206,MLSListings,ML81805520,N,Y,37.2990055,-122.0213669
PAST SALE,September-28-2018,Single Family Residential,1323 Daphne Dr,SAN JOSE,CA,95129,2100000,4,3.0,SAN JOSE,1657,8452,1957,1168,1267,,Sold,,,https://www.redfin.com/CA/San-Jose/1323-Daphne-Dr-95129/home/1365210,MLSListings,ML81719719,N,Y,37.2993588,-122.0218776
PAST SALE,,Single Family Residential,7140 Galli Dr,San Jose,CA,95129,3380000,6,5.0,,3648,7853,2019,,927,,,,,https://www.redfin.com/CA/San-Jose/7140-Galli-Dr-95129/home/1500363,,,N,Y,37.3012539,-122.0293603
PAST SALE,,Single Family Residential,4720 Borina Dr,San Jose,CA,95129,1668000,3,2.0,,1322,6200,1959,,1262,,,,,https://www.redfin.com/CA/San-Jose/4720-Borina-Dr-95129/home/1201181,,,N,Y,37.311508,-121.986168
PAST SALE,March-10-2021,Single Family Residential,6524 Wisteria Way,SAN JOSE,CA,95129,2455000,4,2.0,SAN JOSE,1484,6756,1960,274,1654,,Sold,,,https://www.redfin.com/CA/San-Jose/6524-Wisteria-Way-95129/home/793440,MLSListings,ML81827369,N,Y,37.2974638,-122.0195017
PAST SALE,,Single Family Residential,1274 Daphne Dr,San Jose,CA,95129,2100000,3,2.0,,1273,7237,1957,,1650,,,,,https://www.redfin.com/CA/San-Jose/1274-Daphne-Dr-95129/home/1075838,,,N,Y,37.2999823,-122.0213669
PAST SALE,September-20-2017,Single Family Residential,6621 Edgemoor Way,SAN JOSE,CA,95129,2200000,3,3.0,SAN JOSE,1637,11076,1957,1541,1344,,Sold,,,https://www.redfin.com/CA/San-Jose/6621-Edgemoor-Way-95129/home/1285187,MLSListings,ML81674241,N,Y,37.3050174,-122.0206785
PAST SALE,November-3-2020,Single Family Residential,6538 Canterbury Ct,SAN JOSE,CA,95129,1999999,3,2.0,SAN JOSE,1631,6021,1958,401,1226,,Sold,,,https://www.redfin.com/CA/San-Jose/6538-Canterbury-Ct-95129/home/1282012,MLSListings,ML81811620,N,Y,37.3017266,-122.0192574
PAST SALE,,Single Family Residential,6547 Rainbow Dr,San Jose,CA,95129,2068000,3,2.0,,1271,6505,1958,,1627,,,,,https://www.redfin.com/CA/San-Jose/6547-Rainbow-Dr-95129/home/1614440,,,N,Y,37.3014636,-122.0192574
PAST SALE,October-26-2020,Single Family Residential,6599 Rainbow Dr,SAN JOSE,CA,95129,2020000,3,2.0,SAN JOSE,1271,6042,1958,409,1589,,Sold,,,https://www.redfin.com/CA/San-Jose/6599-Rainbow-Dr-95129/home/792512,MLSListings,ML81811408,N,Y,37.3014264,-122.0198792
PAST SALE,July-18-2019,Single Family Residential,6617 Rainbow Dr,SAN JOSE,CA,95129,1980000,3,2.0,SAN JOSE,1698,6048,1958,875,1166,,Sold,,,https://www.redfin.com/CA/San-Jose/6617-Rainbow-Dr-95129/home/1579413,MLSListings,ML81749635,N,Y,37.301448,-122.0200568
PAST SALE,July-5-2019,Single Family Residential,6685 Rainbow Dr,SAN JOSE,CA,95129,1800000,3,2.0,SAN JOSE,1237,7260,1957,888,1455,,Sold,,,https://www.redfin.com/CA/San-Jose/6685-Rainbow-Dr-95129/home/1755146,MLSListings,ML81753055,N,Y,37.3014299,-122.0209894
PAST SALE,,Single Family Residential,5679 McKellar Dr,San Jose,CA,95129,2180000,3,2.0,,1247,6251,1958,,1748,,,,,https://www.redfin.com/CA/San-Jose/5679-McKellar-Dr-95129/home/830226,,,N,Y,37.2968776,-122.0044899
PAST SALE,May-8-2020,Single Family Residential,1135 Danbury Dr,SAN JOSE,CA,95129,1735000,4,2.0,SAN JOSE,1641,7151,1957,580,1057,,Sold,,,https://www.redfin.com/CA/San-Jose/1135-Danbury-Dr-95129/home/1383843,MLSListings,ML81789877,N,Y,37.3045688,-122.0199236
PAST SALE,June-16-2021,Single Family Residential,6740 Crosby Ct,SAN JOSE,CA,95129,2850000,3,2.0,SAN JOSE,1979,8463,1956,176,1440,,Sold,,,https://www.redfin.com/CA/San-Jose/6740-Crosby-Ct-95129/home/792758,MLSListings,ML81845353,N,Y,37.3063227,-122.0224549
PAST SALE,October-22-2021,Single Family Residential,1037 Oaktree Dr,SAN JOSE,CA,95129,3510000,4,4.5,SAN JOSE,2736,6172,2016,48,1283,,Sold,,,https://www.redfin.com/CA/San-Jose/1037-Oaktree-Dr-95129/home/1494078,MLSListings,ML81860427,N,Y,37.3083667,-122.0010254
PAST SALE,June-22-2021,Single Family Residential,1050 Danbury Dr,SAN JOSE,CA,95129,2915000,4,2.0,SAN JOSE,2183,6720,1957,170,1335,,Sold,,,https://www.redfin.com/CA/San-Jose/1050-Danbury-Dr-95129/home/1644973,MLSListings,ML81843969,N,Y,37.3079935,-122.0189688
PAST SALE,,Single Family Residential,1015 Lancer Dr,San Jose,CA,95129,1980000,3,2.0,,1133,7824,1958,,1748,,,,,https://www.redfin.com/CA/San-Jose/1015-Lancer-Dr-95129/home/1056915,,,N,Y,37.3092113,-122.0162375
PAST SALE,May-16-2018,Single Family Residential,1022 Corvette Dr,SAN JOSE,CA,95129,3398888,6,5.5,SAN JOSE,3645,7723,2018,1303,932,,Sold,,,https://www.redfin.com/CA/San-Jose/1022-Corvette-Dr-95129/home/1075924,MLSListings,ML81696203,N,Y,37.3092035,-122.0166372
PAST SALE,June-26-2020,Single Family Residential,1048 Alderbrook Ln,SAN JOSE,CA,95129,1920000,4,2.0,SAN JOSE,1330,7167,1957,531,1444,,Sold,,,https://www.redfin.com/CA/San-Jose/1048-Alderbrook-Ln-95129/home/1740227,MLSListings,ML81798524,N,Y,37.3078359,-122.0180583
PAST SALE,,Single Family Residential,1015 Corvette Dr,San Jose,CA,95129,2175000,4,2.0,,1273,7003,1958,,1709,,,,,https://www.redfin.com/CA/San-Jose/1015-Corvette-Dr-95129/home/1516596,,,N,Y,37.3096448,-122.0164817
PAST SALE,May-21-2021,Single Family Residential,1009 Corvette Dr,SAN JOSE,CA,95129,2526000,4,3.0,SAN JOSE,1666,8796,1958,202,1516,,Sold,,,https://www.redfin.com/CA/San-Jose/1009-Corvette-Dr-95129/home/794376,MLSListings,ML81838718,N,Y,37.3096163,-122.0160154
PAST SALE,March-25-2020,Single Family Residential,6351 Prospect Rd,SAN JOSE,CA,95129,1998000,3,2.5,SAN JOSE,1977,6098,1969,624,1011,,Sold,,,https://www.redfin.com/CA/San-Jose/6351-Prospect-Rd-95129/home/1500395,MLSListings,ML81783219,N,Y,37.2939353,-122.0167482
